"0695e280-e847-4b4c-a051-521ace4bbc94","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Never","15%","9%","12%","14%","12%","21%","4%","13%","11%","17%","16%","25%","9%","21%","28%","0%","16%","14%","14%","45%","0%","0%","11%","18%","11%","16%","4%","26%","60%","0%","0%","0%","0%","100%","0%","5%","13%","31%","15%","10%","0%","13%","0%","0%","20%","11%","13%","21%","17%","12%","23%","16%","13%","16%","17%","17%","13%","11%","18%","11%","16%","13%","28%","10%","13%","20%"
"0695e280-e847-4b4c-a051-521ace4bbc94","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Do not know what an AI assistant is","0%","0%","0%","0%","1%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","20%","0%","0%","0%","0%","0%","100%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","1%","0%","1%","0%","0%","0%","1%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%","0%"

"Question ID","Question Type","Question","Responses","All(923)","O1: 18-24 (103)","O1: 25-34 (183)","O1: 35-44 (166)","O1: 45-54 (163)","O1: 55+ (308)","O2: Asian (57)","O2: Black (135)","O2: Hispanic (61)","O2: White (619)","O2: Mixed (43)","O2: Other (8)","O3: Male (443)","O3: Female (461)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (324)","O4: Republican (253)","O4: Independant (335)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (449)","O5: College / Bachelors degree (332)","O5: Masters/ PhD or equivalent (133)","O6: A lot (484)","O6: A little (434)","O6: Nothing at all (5)","O7: Almost every day (135)","O7: Once or twice a week (266)","O7: Once or twice a month (205)","O7: Only once or twice ever (177)","O7: Never (138)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (279)","O8: Equally concerned and excited (408)","O8: More concerned than excited (236)","O9: Christian - Protestant (282)","O9: Christian - Catholic (144)","O9: Christian - Mormon (8)","O9: Jewish (16)","O9: Muslim (10)","O9: Hindu (5)","O9: Other (75)","Under 34 (286)","33-54 (329)","55+ (308)","O9: None - I do not identify with any religious group or faith (383)","Initial support (613)","Initial unsure (171)","Initial not support (102)","Christian (434)","Religious - non-christian (106)","Non-religious (383)","White (619)","Black (135)","Not white or black (169)","High school or less (458)","College / Bachelors degree (332)","Masters / PhD (133)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (717)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (206)"
"bb8ea266-1408-42c2-818b-67c8b3d5d2d0","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","More excited than concerned","30%","31%","30%","34%","33%","27%","33%","30%","31%","31%","26%","13%","40%","21%","22%","0%","36%","28%","27%","0%","0%","0%","44%","28%","33%","29%","38%","22%","0%","47%","42%","31%","14%","10%","0%","100%","0%","0%","29%","36%","13%","25%","60%","40%","28%","30%","34%","27%","29%","35%","19%","19%","31%","31%","29%","31%","30%","30%","28%","33%","29%","33%","18%","23%","30%","32%"
"bb8ea266-1408-42c2-818b-67c8b3d5d2d0","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","Equally concerned and excited","44%","46%","44%","40%","48%","44%","44%","41%","46%","44%","49%","50%","41%","48%","33%","100%","37%","44%","51%","45%","0%","0%","44%","46%","40%","49%","43%","46%","0%","43%","43%","47%","49%","38%","50%","0%","100%","0%","46%","38%","38%","50%","30%","40%","41%","44%","44%","44%","46%","45%","40%","43%","44%","42%","46%","44%","41%","46%","46%","40%","49%","46%","36%","36%","46%","38%"
"bb8ea266-1408-42c2-818b-67c8b3d5d2d0","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","More concerned than excited","26%","23%","27%","25%","18%","30%","23%","30%","23%","25%","26%","38%","20%","31%","44%","0%","26%","28%","22%","55%","0%","0%","11%","26%","27%","22%","19%","32%","100%","10%","15%","21%","37%","52%","50%","0%","0%","100%","24%","26%","50%","25%","10%","20%","31%","26%","22%","30%","25%","20%","40%","38%","25%","27%","25%","25%","30%","24%","26%","27%","22%","21%","45%","41%","24%","31%"

"Question ID","Question Type","Question","Responses","All(923)","O1: 18-24 (103)","O1: 25-34 (183)","O1: 35-44 (166)","O1: 45-54 (163)","O1: 55+ (308)","O2: Asian (57)","O2: Black (135)","O2: Hispanic (61)","O2: White (619)","O2: Mixed (43)","O2: Other (8)","O3: Male (443)","O3: Female (461)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (324)","O4: Republican (253)","O4: Independant (335)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (449)","O5: College / Bachelors degree (332)","O5: Masters/ PhD or equivalent (133)","O6: A lot (484)","O6: A little (434)","O6: Nothing at all (5)","O7: Almost every day (135)","O7: Once or twice a week (266)","O7: Once or twice a month (205)","O7: Only once or twice ever (177)","O7: Never (138)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (279)","O8: Equally concerned and excited (408)","O8: More concerned than excited (236)","O9: Christian - Protestant (282)","O9: Christian - Catholic (144)","O9: Christian - Mormon (8)","O9: Jewish (16)","O9: Muslim (10)","O9: Hindu (5)","O9: Other (75)","Under 34 (286)","33-54 (329)","55+ (308)","O9: None - I do not identify with any religious group or faith (383)","Initial support (613)","Initial unsure (171)","Initial not support (102)","Christian (434)","Religious - non-christian (106)","Non-religious (383)","White (619)","Black (135)","Not white or black (169)","High school or less (458)","College / Bachelors degree (332)","Masters / PhD (133)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (717)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (206)"
"164c7562-bcc6-4d75-964d-5b410da44e88","Poll Single Select","What religious group or faith do you most identify with?","Christian - Protestant","31%","20%","21%","29%","40%","35%","14%","42%","23%","31%","26%","25%","29%","33%","6%","0%","23%","51%","23%","18%","0%","0%","44%","27%","30%","41%","31%","31%","0%","27%","32%","27%","34%","31%","0%","29%","32%","29%","100%","0%","0%","0%","0%","0%","0%","21%","34%","35%","0%","30%","28%","32%","65%","0%","0%","31%","42%","21%","28%","30%","41%","30%","29%","30%","32%","27%"
"164c7562-bcc6-4d75-964d-5b410da44e88","Poll Single Select","What religious group or faith do you most identify with?","Christian - Catholic","16%","15%","13%","13%","15%","19%","9%","13%","30%","16%","5%","0%","19%","13%","6%","0%","14%","25%","10%","18%","0%","0%","0%","13%","19%","18%","16%","15%","20%","20%","18%","16%","13%","10%","0%","19%","13%","16%","0%","100%","0%","0%","0%","0%","0%","14%","14%","19%","0%","16%","14%","16%","33%","0%","0%","16%","13%","15%","12%","19%","18%","16%","13%","16%","15%","19%"
"164c7562-bcc6-4d75-964d-5b410da44e88","Poll Single Select","What religious group or faith do you most identify with?","Christian - Mormon","1%","2%","2%","1%","0%","0%","0%","1%","0%","1%","5%","0%","1%","1%","0%","0%","1%","1%","1%","0%","0%","0%","11%","0%","1%","1%","0%","1%","0%","0%","1%","1%","2%","0%","0%","0%","1%","2%","0%","0%","100%","0%","0%","0%","0%","2%","0%","0%","0%","1%","1%","0%","2%","0%","0%","1%","1%","1%","1%","1%","1%","1%","0%","0%","1%","0%"
"164c7562-bcc6-4d75-964d-5b410da44e88","Poll Single Select","What religious group or faith do you most identify with?","Jewish","2%","1%","1%","2%","1%","3%","0%","0%","0%","2%","5%","13%","1%","3%","6%","0%","3%","0%","1%","9%","0%","0%","0%","0%","2%","5%","1%","2%","0%","1%","2%","1%","3%","1%","0%","1%","2%","2%","0%","0%","0%","100%","0%","0%","0%","1%","2%","3%","0%","2%","2%","1%","0%","15%","0%","2%","0%","2%","0%","2%","5%","2%","2%","2%","2%","2%"
"164c7562-bcc6-4d75-964d-5b410da44e88","Poll Single Select","What religious group or faith do you most identify with?","Muslim","1%","1%","2%","2%","1%","0%","5%","1%","0%","0%","0%","25%","1%","1%","0%","0%","1%","0%","1%","0%","0%","0%","0%","1%","1%","3%","2%","0%","0%","4%","0%","1%","1%","0%","0%","2%","1%","0%","0%","0%","0%","0%","100%","0%","0%","2%","1%","0%","0%","1%","1%","3%","0%","9%","0%","0%","1%","3%","1%","1%","3%","1%","4%","0%","1%","0%"
"164c7562-bcc6-4d75-964d-5b410da44e88","Poll Single Select","What religious group or faith do you most identify with?","Hindu","1%","2%","1%","1%","0%","0%","7%","0%","0%","0%","0%","0%","1%","0%","0%","0%","1%","0%","1%","0%","0%","0%","0%","1%","1%","0%","1%","0%","0%","1%","2%","0%","0%","0%","0%","1%","0%","0%","0%","0%","0%","0%","0%","100%","0%","1%","0%","0%","0%","0%","0%","2%","0%","5%","0%","0%","0%","2%","1%","1%","0%","1%","0%","2%","1%","0%"
"164c7562-bcc6-4d75-964d-5b410da44e88","Poll Single Select","What religious group or faith do you most identify with?","Other","8%","13%","8%","7%","7%","8%","16%","15%","5%","6%","9%","13%","6%","10%","22%","0%","8%","4%","11%","18%","0%","0%","22%","9%","8%","5%","9%","7%","0%","11%","6%","6%","10%","11%","0%","8%","8%","10%","0%","0%","0%","0%","0%","0%","100%","9%","7%","8%","0%","7%","12%","8%","0%","71%","0%","6%","15%","10%","9%","8%","5%","8%","11%","8%","8%","8%"
"164c7562-bcc6-4d75-964d-5b410da44e88","Poll Single Select","What religious group or faith do you most identify with?","None - I do not identify with any religious group or faith","41%","47%","52%","46%","36%","34%","49%","28%","43%","43%","51%","25%","42%","40%","61%","100%","49%","18%","52%","36%","0%","0%","22%","49%","38%","26%","40%","43%","80%","35%","39%","48%","37%","46%","100%","40%","43%","41%","0%","0%","0%","0%","0%","0%","0%","50%","41%","34%","100%","43%","42%","38%","0%","0%","100%","43%","28%","46%","48%","38%","26%","42%","42%","43%","41%","43%"

"Question ID","Question Type","Question","Responses","All(923)","O1: 18-24 (103)","O1: 25-34 (183)","O1: 35-44 (166)","O1: 45-54 (163)","O1: 55+ (308)","O2: Asian (57)","O2: Black (135)","O2: Hispanic (61)","O2: White (619)","O2: Mixed (43)","O2: Other (8)","O3: Male (443)","O3: Female (461)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (324)","O4: Republican (253)","O4: Independant (335)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (449)","O5: College / Bachelors degree (332)","O5: Masters/ PhD or equivalent (133)","O6: A lot (484)","O6: A little (434)","O6: Nothing at all (5)","O7: Almost every day (135)","O7: Once or twice a week (266)","O7: Once or twice a month (205)","O7: Only once or twice ever (177)","O7: Never (138)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (279)","O8: Equally concerned and excited (408)","O8: More concerned than excited (236)","O9: Christian - Protestant (282)","O9: Christian - Catholic (144)","O9: Christian - Mormon (8)","O9: Jewish (16)","O9: Muslim (10)","O9: Hindu (5)","O9: Other (75)","Under 34 (286)","33-54 (329)","55+ (308)","O9: None - I do not identify with any religious group or faith (383)","Initial support (613)","Initial unsure (171)","Initial not support (102)","Christian (434)","Religious - non-christian (106)","Non-religious (383)","White (619)","Black (135)","Not white or black (169)","High school or less (458)","College / Bachelors degree (332)","Masters / PhD (133)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (717)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (206)"
"e02ea5df-fd52-494a-9494-8cb03fdc5438","Poll Single Select","Overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions?","Yes, the public should help to decide how AI assistants answer difficult questions","78%","81%","80%","72%","81%","77%","72%","81%","80%","77%","79%","75%","75%","80%","78%","100%","80%","72%","80%","82%","0%","0%","67%","77%","78%","80%","83%","73%","40%","81%","82%","75%","77%","70%","100%","77%","81%","73%","80%","73%","88%","75%","90%","80%","77%","80%","76%","77%","77%","78%","80%","72%","78%","78%","77%","77%","81%","77%","77%","78%","80%","79%","73%","72%","100%","0%"
"e02ea5df-fd52-494a-9494-8cb03fdc5438","Poll Single Select","Overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions?","No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions","22%","19%","20%","28%","19%","23%","28%","19%","20%","23%","21%","25%","25%","20%","22%","0%","20%","28%","20%","18%","0%","0%","33%","23%","22%","20%","17%","27%","60%","19%","18%","25%","23%","30%","0%","23%","19%","27%","20%","27%","13%","25%","10%","20%","23%","20%","24%","23%","23%","22%","20%","28%","22%","22%","23%","23%","19%","23%","23%","22%","20%","21%","27%","28%","0%","100%"

"Question ID","Question Type","Question","Responses","All(886)","O1: 18-24 (102)","O1: 25-34 (178)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (288)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (595)","O2: Mixed (42)","O2: Other (7)","O3: Male (423)","O3: Female (444)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (311)","O4: Republican (242)","O4: Independant (322)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (438)","O5: College / Bachelors degree (316)","O5: Masters/ PhD or equivalent (123)","O6: A lot (464)","O6: A little (417)","O6: Nothing at all (5)","O7: Almost every day (133)","O7: Once or twice a week (254)","O7: Once or twice a month (197)","O7: Only once or twice ever (170)","O7: Never (130)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (268)","O8: Equally concerned and excited (390)","O8: More concerned than excited (228)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (280)","33-54 (318)","55+ (288)","O9: None - I do not identify with any religious group or faith (375)","Initial support (613)","Initial unsure (171)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (375)","White (595)","Black (127)","Not white or black (164)","High school or less (447)","College / Bachelors degree (316)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (690)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (196)"
"76275051-52e8-4840-b958-7d20f0031dfa","Poll Single Select","Would you say that overall you support this policy?","Yes - I support this policy","69%","73%","63%","71%","74%","68%","69%","74%","65%","70%","57%","43%","74%","64%","67%","100%","76%","65%","67%","45%","0%","0%","67%","65%","73%","76%","73%","65%","40%","77%","75%","73%","61%","58%","0%","81%","71%","53%","69%","71%","71%","67%","56%","60%","60%","67%","72%","68%","71%","100%","0%","0%","70%","60%","71%","70%","74%","63%","65%","73%","76%","84%","11%","2%","70%","68%"
"76275051-52e8-4840-b958-7d20f0031dfa","Poll Single Select","Would you say that overall you support this policy?","Unsure","19%","17%","24%","20%","14%","20%","18%","17%","20%","19%","29%","57%","15%","23%","22%","0%","17%","19%","20%","45%","0%","0%","22%","22%","15%","20%","14%","25%","60%","14%","15%","16%","25%","30%","100%","12%","18%","30%","18%","17%","29%","27%","11%","0%","29%","21%","17%","20%","19%","0%","100%","0%","18%","26%","19%","19%","17%","23%","22%","15%","20%","13%","61%","13%","20%","17%"
"76275051-52e8-4840-b958-7d20f0031dfa","Poll Single Select","Would you say that overall you support this policy?","No - I don't support this policy","12%","11%","13%","9%","12%","12%","13%","9%","15%","12%","14%","0%","11%","12%","11%","0%","7%","16%","13%","9%","0%","0%","11%","13%","12%","5%","13%","10%","0%","9%","11%","12%","14%","12%","0%","7%","11%","17%","12%","12%","0%","7%","33%","40%","11%","12%","10%","12%","10%","0%","0%","100%","12%","14%","10%","12%","9%","13%","13%","12%","5%","3%","28%","85%","11%","15%"

"Question ID","Question Type","Question","Responses","All(886)","O1: 18-24 (102)","O1: 25-34 (178)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (288)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (595)","O2: Mixed (42)","O2: Other (7)","O3: Male (423)","O3: Female (444)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (311)","O4: Republican (242)","O4: Independant (322)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (438)","O5: College / Bachelors degree (316)","O5: Masters/ PhD or equivalent (123)","O6: A lot (464)","O6: A little (417)","O6: Nothing at all (5)","O7: Almost every day (133)","O7: Once or twice a week (254)","O7: Once or twice a month (197)","O7: Only once or twice ever (170)","O7: Never (130)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (268)","O8: Equally concerned and excited (390)","O8: More concerned than excited (228)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (280)","33-54 (318)","55+ (288)","O9: None - I do not identify with any religious group or faith (375)","Initial support (613)","Initial unsure (171)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (375)","White (595)","Black (127)","Not white or black (164)","High school or less (447)","College / Bachelors degree (316)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (690)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (196)"
"903a8ccf-671a-4fe6-aafd-04318914a72a","Poll Single Select","These guidelines should not be viewed as all-encompassing and complete. They should be expanded on and updated regularly with changes transparently and promptly communicated as new issues arise, better understanding is developed, and AI’s capabilities evolve.","Yes - I support this policy clause","92%","91%","87%","94%","92%","92%","91%","93%","92%","92%","86%","86%","92%","91%","89%","100%","95%","87%","91%","100%","0%","0%","89%","92%","92%","91%","93%","90%","80%","95%","92%","92%","91%","88%","50%","95%","93%","85%","93%","88%","86%","93%","89%","60%","89%","89%","93%","92%","93%","96%","88%","69%","91%","88%","93%","92%","93%","90%","91%","92%","91%","96%","80%","62%","92%","89%"
"903a8ccf-671a-4fe6-aafd-04318914a72a","Poll Single Select","These guidelines should not be viewed as all-encompassing and complete. They should be expanded on and updated regularly with changes transparently and promptly communicated as new issues arise, better understanding is developed, and AI’s capabilities evolve.","Unsure","5%","6%","8%","4%","4%","5%","5%","5%","7%","5%","7%","14%","5%","6%","6%","0%","4%","8%","6%","0%","0%","0%","0%","5%","5%","7%","5%","6%","20%","3%","6%","4%","6%","9%","50%","2%","5%","11%","5%","8%","14%","7%","0%","40%","6%","7%","4%","5%","5%","3%","10%","12%","6%","7%","5%","5%","5%","7%","5%","5%","7%","4%","14%","13%","5%","6%"
"903a8ccf-671a-4fe6-aafd-04318914a72a","Poll Single Select","These guidelines should not be viewed as all-encompassing and complete. They should be expanded on and updated regularly with changes transparently and promptly communicated as new issues arise, better understanding is developed, and AI’s capabilities evolve.","No - I do not support this policy clause","3%","3%","5%","1%","3%","3%","4%","2%","2%","3%","7%","0%","3%","3%","6%","0%","1%","5%","4%","0%","0%","0%","11%","3%","3%","2%","3%","4%","0%","2%","2%","4%","4%","3%","0%","3%","3%","4%","2%","4%","0%","0%","11%","0%","6%","4%","2%","3%","3%","0%","2%","20%","3%","5%","3%","3%","2%","4%","3%","3%","2%","1%","6%","25%","2%","5%"

"Question ID","Question Type","Question","Responses","All(886)","O1: 18-24 (102)","O1: 25-34 (178)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (288)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (595)","O2: Mixed (42)","O2: Other (7)","O3: Male (423)","O3: Female (444)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (311)","O4: Republican (242)","O4: Independant (322)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (438)","O5: College / Bachelors degree (316)","O5: Masters/ PhD or equivalent (123)","O6: A lot (464)","O6: A little (417)","O6: Nothing at all (5)","O7: Almost every day (133)","O7: Once or twice a week (254)","O7: Once or twice a month (197)","O7: Only once or twice ever (170)","O7: Never (130)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (268)","O8: Equally concerned and excited (390)","O8: More concerned than excited (228)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (280)","33-54 (318)","55+ (288)","O9: None - I do not identify with any religious group or faith (375)","Initial support (613)","Initial unsure (171)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (375)","White (595)","Black (127)","Not white or black (164)","High school or less (447)","College / Bachelors degree (316)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (690)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (196)"
"6200b875-1011-4cd6-b2c6-9a12eb9fc97a","Poll Single Select","Epistemic transparency: Any information related to conflicts should include links to a wide range of relevant sources and users should be encouraged to verify the credibility of the information for themselves. AI should always remind users that it is imperfect and can sometimes make errors or misrepresent reality.","Yes - I support this policy clause","88%","82%","88%","91%","90%","86%","89%","88%","82%","88%","86%","71%","90%","86%","78%","100%","89%","83%","90%","91%","0%","0%","89%","88%","86%","90%","88%","87%","60%","89%","91%","86%","86%","85%","50%","93%","88%","81%","86%","87%","100%","80%","56%","80%","85%","86%","90%","86%","91%","95%","76%","62%","86%","81%","91%","88%","88%","85%","88%","86%","90%","94%","63%","57%","89%","83%"
"6200b875-1011-4cd6-b2c6-9a12eb9fc97a","Poll Single Select","Epistemic transparency: Any information related to conflicts should include links to a wide range of relevant sources and users should be encouraged to verify the credibility of the information for themselves. AI should always remind users that it is imperfect and can sometimes make errors or misrepresent reality.","Unsure","7%","13%","6%","4%","6%","9%","4%","7%","10%","7%","7%","29%","6%","8%","17%","0%","8%","9%","6%","9%","0%","0%","0%","7%","9%","7%","7%","8%","40%","8%","5%","8%","9%","8%","50%","5%","7%","11%","9%","9%","0%","13%","33%","0%","10%","9%","5%","9%","5%","3%","19%","13%","9%","12%","5%","7%","7%","8%","7%","9%","7%","4%","26%","10%","7%","10%"
"6200b875-1011-4cd6-b2c6-9a12eb9fc97a","Poll Single Select","Epistemic transparency: Any information related to conflicts should include links to a wide range of relevant sources and users should be encouraged to verify the credibility of the information for themselves. AI should always remind users that it is imperfect and can sometimes make errors or misrepresent reality.","No - I do not support this policy clause","5%","5%","6%","5%","4%","5%","7%","5%","8%","4%","7%","0%","4%","6%","6%","0%","4%","7%","4%","0%","0%","0%","11%","5%","5%","3%","5%","5%","0%","4%","4%","6%","5%","6%","0%","2%","5%","7%","5%","4%","0%","7%","11%","20%","6%","5%","5%","5%","5%","1%","5%","25%","5%","7%","5%","4%","5%","7%","5%","5%","3%","2%","11%","33%","4%","7%"

"Question ID","Question Type","Question","Responses","All(886)","O1: 18-24 (102)","O1: 25-34 (178)","O1: 35-44 (161)","O1: 45-54 (157)","O1: 55+ (288)","O2: Asian (55)","O2: Black (127)","O2: Hispanic (60)","O2: White (595)","O2: Mixed (42)","O2: Other (7)","O3: Male (423)","O3: Female (444)","O3: Other (18)","O3: Prefer not to say (1)","O4: Democrat (311)","O4: Republican (242)","O4: Independant (322)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (9)","O5: High school or GED (438)","O5: College / Bachelors degree (316)","O5: Masters/ PhD or equivalent (123)","O6: A lot (464)","O6: A little (417)","O6: Nothing at all (5)","O7: Almost every day (133)","O7: Once or twice a week (254)","O7: Once or twice a month (197)","O7: Only once or twice ever (170)","O7: Never (130)","O7: Do not know what an AI assistant is (2)","O8: More excited than concerned (268)","O8: Equally concerned and excited (390)","O8: More concerned than excited (228)","O9: Christian - Protestant (265)","O9: Christian - Catholic (138)","O9: Christian - Mormon (7)","O9: Jewish (15)","O9: Muslim (9)","O9: Hindu (5)","O9: Other (72)","Under 34 (280)","33-54 (318)","55+ (288)","O9: None - I do not identify with any religious group or faith (375)","Initial support (613)","Initial unsure (171)","Initial not support (102)","Christian (410)","Religious - non-christian (101)","Non-religious (375)","White (595)","Black (127)","Not white or black (164)","High school or less (447)","College / Bachelors degree (316)","Masters / PhD (123)","FInal support (711)","Final unsure (110)","Final don't support (61)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (690)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (196)"
"60d2de36-92ca-4aa5-9588-eac45a674c32","Poll Single Select","Prioritize facts and evidence: Prioritize information related to conflicts in the form of verified facts and evidence, and avoid information in the form of opinions, assumptions, and speculation. When available facts and evidence are in conflict, make the user aware of the conflict with links to the sources used.","Yes - I support this policy clause","86%","86%","88%","84%","85%","86%","82%","83%","87%","88%","79%","86%","87%","86%","78%","100%","91%","83%","84%","64%","0%","0%","78%","86%","86%","88%","86%","87%","40%","89%","87%","87%","82%","86%","0%","90%","87%","79%","83%","91%","100%","80%","67%","60%","78%","87%","85%","86%","89%","95%","74%","50%","86%","76%","89%","88%","83%","83%","86%","86%","88%","94%","63%","31%","87%","83%"
"60d2de36-92ca-4aa5-9588-eac45a674c32","Poll Single Select","Prioritize facts and evidence: Prioritize information related to conflicts in the form of verified facts and evidence, and avoid information in the form of opinions, assumptions, and speculation. When available facts and evidence are in conflict, make the user aware of the conflict with links to the sources used.","Unsure","9%","6%","9%","10%","10%","10%","15%","11%","10%","8%","7%","0%","9%","9%","17%","0%","7%","11%","9%","18%","0%","0%","11%","8%","10%","11%","8%","10%","40%","8%","8%","8%","11%","11%","100%","6%","8%","15%","12%","5%","0%","20%","22%","20%","18%","8%","10%","10%","6%","4%","22%","20%","9%","19%","6%","8%","11%","10%","8%","10%","11%","5%","29%","25%","9%","9%"
"60d2de36-92ca-4aa5-9588-eac45a674c32","Poll Single Select","Prioritize facts and evidence: Prioritize information related to conflicts in the form of verified facts and evidence, and avoid information in the form of opinions, assumptions, and speculation. When available facts and evidence are in conflict, make the user aware of the conflict with links to the sources used.","No - I do not support this policy clause","5%","8%","3%","6%","5%","4%","4%","6%","3%","4%","14%","14%","5%","5%","6%","0%","2%","5%","7%","18%","0%","0%","11%","6%","4%","2%","6%","3%","20%","3%","5%","6%","7%","3%","0%","4%","5%","6%","5%","4%","0%","0%","11%","20%","4%","5%","5%","4%","5%","1%","4%","30%","5%","5%","5%","4%","6%","7%","6%","4%","2%","1%","8%","44%","4%","9%"

