,timestamp,datetime,comment-id,author-id,agrees,disagrees,moderated,comment-body
186,1518448141195,Mon Feb 12 22:09:01 WIB 2018,648,278,57,34,1,We need grocery store competition. Kroger doesn't even try because they don't have to. I'm sick of rotten produce. Let's get a Publix!
187,1518447988855,Mon Feb 12 22:06:28 WIB 2018,647,1257,1,0,-1,"Aggressive panhandlers are making the square/downtown unsafe, law enforcement needs to be visible to protect residents."
188,1518447227616,Mon Feb 12 21:53:47 WIB 2018,646,1261,1,0,-1,"Ummmnn, look what Owensboro did with their Riverfront. Ours is a diamond in the rough. Develop it with seasoned developers not HitCents."
189,1518447184873,Mon Feb 12 21:53:04 WIB 2018,645,897,1,0,-1,BG needs improved and more affordable public transportation. Consider asking what low-income or people with disabilities really need.
190,1518447150765,Mon Feb 12 21:52:30 WIB 2018,644,0,0,5,-1,Build a hockey rink
191,1518447129545,Mon Feb 12 21:52:09 WIB 2018,643,0,64,14,1,Commitment to healthy lifestyles
192,1518447121027,Mon Feb 12 21:52:01 WIB 2018,642,0,88,32,1,More roundabouts for intersections
193,1518447114609,Mon Feb 12 21:51:54 WIB 2018,641,1261,43,26,1,Need a better way to work with tenants in the downtown district. Too many come and go because they lack business skills.
194,1518447109706,Mon Feb 12 21:51:49 WIB 2018,640,0,61,20,1,More healthy restaurants
195,1518447023325,Mon Feb 12 21:50:23 WIB 2018,639,1261,76,30,1,"Need engaging art installations throughout the city. People will be able to experience art, have fun, and share on social media."
196,1518446920832,Mon Feb 12 21:48:40 WIB 2018,638,1261,56,33,1,"The downtown parking garage has been an eyesore for years. It's embarrassing, so fix it!"
197,1518446867971,Mon Feb 12 21:47:47 WIB 2018,637,1261,1,0,-1,City should develop the riverfront area. It's a gem.
198,1518446835773,Mon Feb 12 21:47:15 WIB 2018,636,1261,161,16,1,"Traffic congestion is a major problem, so studying traffic flow closely is the first step."
199,1518446390478,Mon Feb 12 21:39:50 WIB 2018,635,1259,91,49,1,Concerts and performing arts activities must reflect the diverse racial/ethnic demographic of the city/county.
200,1518446301031,Mon Feb 12 21:38:21 WIB 2018,634,1259,60,44,1,City/county gov't. (in all of there forms) must reflect the racial/ethnic city/county population demographic to assist in recruitment/growth
201,1518446165951,Mon Feb 12 21:36:05 WIB 2018,633,1251,85,20,1,Mesonet provides valuable and protective weather information and funding for it should not be cut.
202,1518445951876,Mon Feb 12 21:32:31 WIB 2018,632,1257,104,34,1,"Fountain Square is experiencing an increase in aggressive panhandling, BGPD needs to establish their presence for citizen's safety."
203,1518445436973,Mon Feb 12 21:23:56 WIB 2018,631,1253,83,15,1,"City/county leaders should be cautious of ""build it and they will come"" mentality for growth and development."
204,1518445411078,Mon Feb 12 21:23:31 WIB 2018,630,1252,1,0,-1,"More healthy restaurants, biking/walking lanes, more roundabouts for intersections, commitment to healthy lifestyles, building a hockey rink"
205,1518441736832,Mon Feb 12 20:22:16 WIB 2018,629,1239,1,0,-1,Need traffic cameras to stop people ignoring red lights when officer is not present
206,1518441629094,Mon Feb 12 20:20:29 WIB 2018,628,1241,1,0,-1,Fairness for all. End discrimination against GLBTQ residents of Bowling Green.
207,1518441490464,Mon Feb 12 20:18:10 WIB 2018,627,1233,1,0,-1,Traffic congestion in BG should be a priority. We are growing/building at a faster rate than our infrastructure can support.
208,1518439284767,Mon Feb 12 19:41:24 WIB 2018,626,1233,1,0,-1,Warren County needs an indoor aquatic facility that is open to citizens daily.
209,1518438681453,Mon Feb 12 19:31:21 WIB 2018,625,1222,48,24,1,"Future charter schools would be a financial burden to public school funding, unless they are held to accountability by local school boards."
210,1518436983998,Mon Feb 12 19:03:03 WIB 2018,624,1232,58,14,1,"Consistent, once a month testing of our emergency sirens, not just before potential bad weather."
211,1518409411535,Mon Feb 12 11:23:31 WIB 2018,618,1216,34,33,1,You can't get a job in this county at a large place of employment if you have OLD DUI's on your record. This is an un-needed punishment!
212,1518412302914,Mon Feb 12 12:11:42 WIB 2018,623,1224,77,26,1,Lower taxes by auditing every department for total accountability & make cuts where possible. Stop city government waste.
213,1518411757668,Mon Feb 12 12:02:37 WIB 2018,622,1224,41,29,1,There should be an actual complaint filed by a neighbor before Code Enforcement writes a violation. Stop harassing hardworking citizens.
214,1518411056692,Mon Feb 12 11:50:56 WIB 2018,621,1226,1,0,-1,Lower taxes. Be less tyrannical. Fix Scottsville Road traffic. Attract Google Fiber or some equivalent.
215,1518411043162,Mon Feb 12 11:50:43 WIB 2018,620,1216,32,50,1,"The very low number of immigrants coming to our county last year was a good thing. Saves costs: Schools, courts, social services-Our taxes!"
216,1518410696602,Mon Feb 12 11:44:56 WIB 2018,619,1216,4,3,-1,"The very low number of immigrants coming to our county last year was a good thing. Saves costs: Schools, courts, social services.Our taxes!"
217,1518409304956,Mon Feb 12 11:21:44 WIB 2018,617,1221,38,40,1,Bowling Green needs a stronger separation of church-mosque-temple and state.
218,1518408037992,Mon Feb 12 11:00:37 WIB 2018,616,1045,1,0,-1,All sidewalks should be ultimately shaded
219,1518399828191,Mon Feb 12 08:43:48 WIB 2018,615,1204,1,0,-1,High speed internet and cell service are crucial to those of us that live in the county. on my farm I am by myself and need cell service.
220,1518398639724,Mon Feb 12 08:23:59 WIB 2018,614,1205,1,0,-1,"Yes, I agree we need to replace Room at the Inn with temporary decent housing for the homeless."
221,1518397911942,Mon Feb 12 08:11:51 WIB 2018,613,1181,1,0,-1,Businesses need to pick up the litter they and their customers generate.
222,1518397349705,Mon Feb 12 08:02:29 WIB 2018,612,1196,64,39,1,People should not be allowed to bring their pets every place or store they go to.
223,1518395867105,Mon Feb 12 07:37:47 WIB 2018,611,1200,59,33,1,Bowling Green needs more pet-friendly housing options for renters.
224,1518389767991,Mon Feb 12 05:56:07 WIB 2018,610,1188,74,58,1,"There should be no punishment for small amounts of marijuana possession, in my opinion"
225,1518388826098,Mon Feb 12 05:40:26 WIB 2018,609,1183,3,1,-1,We need more museums for cultural and educational opportunities.
226,1518387005301,Mon Feb 12 05:10:05 WIB 2018,608,1183,143,47,1,"Bowling Green needs more cultural and educational establishments, like sciemce, history and art museums."
227,1518385933986,Mon Feb 12 04:52:13 WIB 2018,607,1060,6,0,-1,Require business to pick up the litter they and their customers generate.
228,1518385807877,Mon Feb 12 04:50:07 WIB 2018,606,1181,167,13,1,Require businesses to pick up litter they and their customers generate.
229,1518385695093,Mon Feb 12 04:48:15 WIB 2018,605,1180,9,38,1,Everyone needs to research (fluoride)...definitely need this to disappear from our water
230,1518383269444,Mon Feb 12 04:07:49 WIB 2018,604,1176,1,0,-1,the city should look in to radom layoff
231,1518381636228,Mon Feb 12 03:40:36 WIB 2018,603,1171,113,24,1,Louisville rd area needs more businesses and restaurants extending out towards the factories to also bring in revenue from Edmonson Co.
232,1518381318846,Mon Feb 12 03:35:18 WIB 2018,602,1171,1,0,-1,Bowling Green has a lot of river front property and potential that needs to be developed into parks and attractions.
233,1518381223247,Mon Feb 12 03:33:43 WIB 2018,601,1171,1,0,-1,More trees and shrubs need to be planted in areas that have none.
234,1518379903821,Mon Feb 12 03:11:43 WIB 2018,600,1171,1,0,-1,"Bowling Green needs to attract businesses that other large cities already have, Whole foods, Fresh Thyme, Trader Joe's, Ross, &Burkes outlet"
235,1518379731438,Mon Feb 12 03:08:51 WIB 2018,599,1171,1,0,-1,We need at river walk park like Owensboro ky. A place for families and tourism.
236,1518379604927,Mon Feb 12 03:06:44 WIB 2018,598,1171,97,18,1,Warren county needs to be more proactive about keeping their county maps up to date of new roads or developments especially online. (Google)
237,1518379277081,Mon Feb 12 03:01:17 WIB 2018,597,1171,147,26,1,It should be mandatory for all homes/businesses to have visible marking on mailbox and building for their address.
238,1518375670226,Mon Feb 12 02:01:10 WIB 2018,596,1166,82,19,1,Expand Nashville Rd all the way past Chaney’s & Buchanan park.  Very dangerous area.. very much so for a school area & young drivers.
239,1518372851507,Mon Feb 12 01:14:11 WIB 2018,595,1165,40,20,1,The LEFT turning light at Nashville onto Dishman & the same for Scottsville onto Lovers Ln.. need to be longer to allow more to go through.
240,1518365818664,Sun Feb 11 23:16:58 WIB 2018,592,1144,1,0,-1,Stop letting builders buy a random piece of land & then throw up 100’s of apartments on it. Esp right in town area w/high traffic. Enough!
241,1518367933376,Sun Feb 11 23:52:13 WIB 2018,594,1158,31,31,1,"Need a traffic signal on Cave Mill in front of Natcher School, operating 8-9 AM, 3:30-4:30."
242,1518366258257,Sun Feb 11 23:24:18 WIB 2018,593,1155,1,0,-1,Mitch McConnell needs to be removed from office.
243,1518364577162,Sun Feb 11 22:56:17 WIB 2018,591,639,106,17,1,"We need to SHADE street lamps. This actually increases visibility, reduces glare, and saves energy/ money. Using LEDs would save money, too."
244,1518363462708,Sun Feb 11 22:37:42 WIB 2018,590,1060,55,24,1,Local companies that can't fill job openings should recruit from parts of KY w/ high unemployment & pay relocation expenses.
245,1518362941495,Sun Feb 11 22:29:01 WIB 2018,589,1060,105,30,1,Companies that claim they cannot fill job openings should raise wages and improve working conditions.
246,1518362881222,Sun Feb 11 22:28:01 WIB 2018,588,1060,62,17,1,Local companies that can't fill job openings & the Workforce Dev't. Board should set up commuter lots and a shuttle service to rural areas.
247,1518362611237,Sun Feb 11 22:23:31 WIB 2018,587,1060,64,34,1,BGDN should publish each month the number of job positions filled / people employed through the Workforce Development Board’s efforts.
248,1518362374528,Sun Feb 11 22:19:34 WIB 2018,586,1060,184,16,1,"Bowling Green should consider a program, like Ft Worth Texas's Clean Slate, in which the homeless can earn money by cleaning up the city."
249,1518362193338,Sun Feb 11 22:16:33 WIB 2018,585,1060,59,42,1,BGDN should publish these BGPD stats weekly – 1) traffic citations 2) vehicle accidents reported; 3) traffic accidents resulting in injury.
250,1518360787235,Sun Feb 11 21:53:07 WIB 2018,584,1132,66,17,1,The city & county school districts need to be re-evaluated The yards/houses that touch Potter Grays playground r all County school districts
251,1518354325302,Sun Feb 11 20:05:25 WIB 2018,583,1123,210,14,1,animal cruelty laws need to exist and be enforced
252,1518354255450,Sun Feb 11 20:04:15 WIB 2018,582,1123,131,28,1,fines for leaving dog feces in public areas needs to be enforced
253,1518354173865,Sun Feb 11 20:02:53 WIB 2018,581,1123,110,31,1,there should be a tenant/landlord grievance department with legal assistance
254,1518354041941,Sun Feb 11 20:00:41 WIB 2018,580,1123,62,30,1,Wal-Mart and Kroger grocery pick-up should have to accept EBT for the elderly and disabled
255,1518353896493,Sun Feb 11 19:58:16 WIB 2018,579,1123,124,29,1,we need transit buses for elderly and disabled in the county and they should be easy to enter and exit/wheelchair accessible
256,1518353751710,Sun Feb 11 19:55:51 WIB 2018,578,1123,206,28,1,apartment complexes should be required to participate in recycling program
257,1518353650358,Sun Feb 11 19:54:10 WIB 2018,577,1123,42,13,1,the Bark Park needs more trees and water access for the smaller dogs area
258,1518339028151,Sun Feb 11 15:50:28 WIB 2018,576,1119,1,0,-1,Fairness for the LGBTQIA community is a must for BG!
259,1518334645724,Sun Feb 11 14:37:25 WIB 2018,575,0,117,29,1,Farmers shouldn’t need a permit to build a fence.
260,1518334642574,Sun Feb 11 14:37:22 WIB 2018,574,0,129,29,1,Planning and zoning laws should change to encourage small businesses and farms.
261,1518329572563,Sun Feb 11 13:12:52 WIB 2018,573,1111,1,0,-1,The cable “franchise” monopoly needs to change! $170 for basic cable & internet is too much!
262,1518329435588,Sun Feb 11 13:10:35 WIB 2018,572,1111,84,13,1,City Annexed areas need more city services for their tax $$.
263,1518328630367,Sun Feb 11 12:57:10 WIB 2018,571,1112,1,0,-1,Planning and zoning laws should change to encourage small businesses and farms.  Farmers shouldn’t need a permit to build a fence.
264,1518321381417,Sun Feb 11 10:56:21 WIB 2018,570,1107,1,0,-1,We need more affordable and safe housing and businesses who are willing to pay a fair wage that allows people to sustain themselves
265,1518318987051,Sun Feb 11 10:16:27 WIB 2018,569,1102,1,0,-1,Replace all the good old boys for a start!
266,1518318965609,Sun Feb 11 10:16:05 WIB 2018,568,1103,1,0,-1,noise ordinances should be inforced.
267,1518316226373,Sun Feb 11 09:30:26 WIB 2018,567,1099,121,21,1,"Whenever land is bought by the city/county, the seller and amount sold for needs to be transparent, rather than “LLC” as listed seller."
268,1518316064255,Sun Feb 11 09:27:44 WIB 2018,566,1099,1,0,-1,Police need to ticket more for running red lights.
269,1518315984792,Sun Feb 11 09:26:24 WIB 2018,565,1099,47,20,1,"We need well planned service roads, instead of so many driveways directly on streets like Campbell Lane and the By pass."
270,1518315737843,Sun Feb 11 09:22:17 WIB 2018,564,1101,125,30,1,We should have a commuting service between here & Nashville.
271,1518315278082,Sun Feb 11 09:14:38 WIB 2018,563,1069,85,30,1,Fireworks use in residential areas is out of control with no police presence to enforce the already in place restrictions.
272,1518314903099,Sun Feb 11 09:08:23 WIB 2018,562,1086,1,0,-1,We need broadband in all warren county including Alvaton and Plano areas.
273,1518313319866,Sun Feb 11 08:41:59 WIB 2018,561,1068,43,21,1,Parking  on both sides of the streets  in apartment subdivisions should  should not be allowed  and police need to enforce the law.
274,1518313216931,Sun Feb 11 08:40:16 WIB 2018,560,1068,31,45,1,Parking in apartment subdivisions  should monitored closely by police. Parking on subdivision streets shouldn't be allowed.
275,1518312371773,Sun Feb 11 08:26:11 WIB 2018,559,1066,1,0,-1,😊
276,1518312253790,Sun Feb 11 08:24:13 WIB 2018,558,1053,90,69,1,Owners of large parking lots should be required to break them up with pockets of green space and trees; perhaps create a walkable green path
277,1518311643655,Sun Feb 11 08:14:03 WIB 2018,557,1063,92,24,1,Make Scott Waste follow their contract - Return trash cans next to the house and not leave them on the sidewalks.  Keep BG clean!
278,1518307981076,Sun Feb 11 07:13:01 WIB 2018,556,1050,1,0,-1,"Warren County and Bowling Green need to be a unified school district and not divide the community. Share resources, benefitting all kids"
279,1518307823086,Sun Feb 11 07:10:23 WIB 2018,555,0,36,44,1,Schools should provide an opportunity for nonswimming parent/guardians to have water safety and swimming lessons in private setting.
280,1518307756119,Sun Feb 11 07:09:16 WIB 2018,554,0,77,41,1,Water safety and swim lessons to all k-12 students.
281,1518307230328,Sun Feb 11 07:00:30 WIB 2018,553,1050,1,0,-1,Water safety and swim lessons to all k-12 students as part of with opportunity for nonswimming parent/guardian in private setting for adults
282,1518307007492,Sun Feb 11 06:56:47 WIB 2018,552,1050,12,25,1,Building codes prohibiting trophy houses next to common housing
283,1518306764265,Sun Feb 11 06:52:44 WIB 2018,551,1050,23,22,1,We  a true junior college which offers credit / non credit courses like many other states from basket weaving to cyber security
284,1518306584712,Sun Feb 11 06:49:44 WIB 2018,550,1045,66,29,1,Greenwood Mall parking lot could become a cooperative solar collection for itself and home surrounding
285,1518306492066,Sun Feb 11 06:48:12 WIB 2018,549,1053,1,0,-1,More street trees to provide shade on hot summer days would improve the walkability of downtown. Passersby = potential customers
286,1518306378752,Sun Feb 11 06:46:18 WIB 2018,548,1045,78,40,1,We need a 6 day a week farmer's market that is open at least 5 hours -
287,1518306334784,Sun Feb 11 06:45:34 WIB 2018,547,1053,42,45,1,"Legalizing marijuana at the state level could produce substantial tax revenue, but if only BG did, it would cause problems."
288,1518306164777,Sun Feb 11 06:42:44 WIB 2018,546,1050,101,24,1,Connect business parking lots to reduce unnecessary traffic on main roadways
289,1518306151319,Sun Feb 11 06:42:31 WIB 2018,545,1053,133,15,1,"Higher education is intended to help young people develop into informed, well-rounded citizens who contribute positively to society."
290,1518306030273,Sun Feb 11 06:40:30 WIB 2018,541,1053,47,40,1,Animated digital business signs are a road hazard. They distract drivers.
291,1518306113597,Sun Feb 11 06:41:53 WIB 2018,544,1045,67,56,1,All new and existing sidewalks should have shade trees
292,1518306068398,Sun Feb 11 06:41:08 WIB 2018,543,1055,1,0,-1,Bowling Green needs a Fairness Ordinance to ensure that everyone feels secure and welcome.
293,1518306051147,Sun Feb 11 06:40:51 WIB 2018,542,1050,118,24,1,Indoor swimming pools for public use and therapy year around without time restrictions due to special swim leagues. Encourage healthier life
294,1518305849994,Sun Feb 11 06:37:29 WIB 2018,540,1053,23,29,1,"Highway exits spur development, which would likely lead to undesireable suburban sprawl."
295,1518305765446,Sun Feb 11 06:36:05 WIB 2018,539,1054,1,0,-1,where do we go for shelter in case of tornado alert in my part of town .cabell dr neighbehood
296,1518305676888,Sun Feb 11 06:34:36 WIB 2018,538,1050,44,39,1,Bowling Green  has been monopolized by Houchens.  Limit their growth they own too much of the city for it to be fair to other businesses
297,1518305516454,Sun Feb 11 06:31:56 WIB 2018,537,1050,1,0,-1,"County residents should be allowed to vote on city issues if they work in the city, they shop there too!"
298,1518305431295,Sun Feb 11 06:30:31 WIB 2018,536,1050,155,51,1,Recycling should be encouraged by not charging for the service
299,1518305395013,Sun Feb 11 06:29:55 WIB 2018,535,1045,77,31,1,"We need to replace ""Room at the Inn"" services with temporary decent housing connected to aid agencies for the homeless"
300,1518305210320,Sun Feb 11 06:26:50 WIB 2018,534,1045,48,33,1,Every citizen should be within 1 mile of some shaded green space.
301,1518305144279,Sun Feb 11 06:25:44 WIB 2018,533,1045,54,52,1,Every new apartment building should have shaded parklike space for refreshment of its tenants
302,1518304977123,Sun Feb 11 06:22:57 WIB 2018,532,1045,187,17,1,We need to carefully preserve agricultural land
303,1518304886956,Sun Feb 11 06:21:26 WIB 2018,531,1050,182,29,1,"Better enforcement of traffic violations. Too many running red lights, parking in fire lanes, cell phone usage while driving"
304,1518304871429,Sun Feb 11 06:21:11 WIB 2018,530,1045,24,18,1,The travesty going up on Fairview Ave. should never have been allowed
305,1518304817078,Sun Feb 11 06:20:17 WIB 2018,529,1044,200,25,1,Better public transit and runs 24 /7 so people without cars can get to work. Also more stops added in residential areas.
306,1518304637539,Sun Feb 11 06:17:17 WIB 2018,527,1044,61,77,1,Minimum wage needs to go o $15 per hour
307,1518304672613,Sun Feb 11 06:17:52 WIB 2018,528,1045,71,37,1,All new and existing single family housing should have at least one shade tree planting
308,1518304378412,Sun Feb 11 06:12:58 WIB 2018,526,1045,81,26,1,Shade trees should be required plantings along all Greenways
309,1518303899623,Sun Feb 11 06:04:59 WIB 2018,525,1045,147,41,1,We need more incentives for individual and business solar power
310,1518303656241,Sun Feb 11 06:00:56 WIB 2018,524,1043,89,30,1,Urban sprawl in Bowling Green is a major problem that has made this city less walking/bike friendly.
311,1518303417125,Sun Feb 11 05:56:57 WIB 2018,523,1047,214,17,1,Increase Internet/Cell/Phone service throughout the county.  First deal with areas that currently don't have any option.
312,1518302525259,Sun Feb 11 05:42:05 WIB 2018,522,1045,88,55,1,No business should get tax credit without paying  workers at least $10 per hour plus benefits that would increase that to minimum of $15.
313,1518302362161,Sun Feb 11 05:39:22 WIB 2018,521,1046,1,0,-1,A fairness ordinance preventing discrimination on the basis of sexual orientation or gender identity.
314,1518301424966,Sun Feb 11 05:23:44 WIB 2018,520,1033,21,10,1,Tuckertown area needs fire protection. Currently rated Class 10 expensive insurance. Water lines are close by on Otter Gap & Tuckertown Rds.
315,1518301296380,Sun Feb 11 05:21:36 WIB 2018,519,1033,23,9,1,County needs to extend water lines in Tuckertown area. About a dozen homes don't have county water or fire hydrants!
316,1518300209297,Sun Feb 11 05:03:29 WIB 2018,518,1036,2,2,-1,The editor of the Daily News should keep his politics to himself.
317,1518300173956,Sun Feb 11 05:02:53 WIB 2018,517,1036,165,18,1,I should be allowed to plant flowers in my own yard where ever i want them.
318,1518300126453,Sun Feb 11 05:02:06 WIB 2018,516,1036,30,35,1,Too much money is spent on making sure we cut our grass and don't park in the yard.
319,1518299233486,Sun Feb 11 04:47:13 WIB 2018,515,1039,1,0,-1,"With the rapid growth of our city and county, we have to make sure our infrastructure keeps up."
320,1518291359858,Sun Feb 11 02:35:59 WIB 2018,514,405,67,37,1,BG can’t compete with Nashville or Louisville for young professionals
321,1518291311634,Sun Feb 11 02:35:11 WIB 2018,513,405,139,21,1,Please increase more family friendly activities
322,1518290827317,Sun Feb 11 02:27:07 WIB 2018,512,1020,1,0,-1,Bowling Green should continue to welcome refugees which add diversity and vitality to our communities.
323,1518290807934,Sun Feb 11 02:26:47 WIB 2018,511,1022,1,0,-1,"We need real competitive cable rates,not statements such as direct TV is competition."
324,1518290714996,Sun Feb 11 02:25:14 WIB 2018,510,1022,1,0,-1,Fix the city streets
325,1518290678777,Sun Feb 11 02:24:38 WIB 2018,509,1020,1,0,-1,"Bowling Green / Warren County needs to continue emphasis on walking paths, bikeways, and green space."
326,1518287923024,Sun Feb 11 01:38:43 WIB 2018,508,1007,1,0,-1,THe partnership with the WKU college of Nursing and the Medical Center tripled the number of nursing students.
327,1518287249932,Sun Feb 11 01:27:29 WIB 2018,507,1015,1,0,-1,I pay an exorbitant city wage tax and have NO say in the election of BG city officials or how my tax dollars are spent! NOT FAIR!!!
328,1518286943007,Sun Feb 11 01:22:23 WIB 2018,506,1015,74,32,1,City officials need to work with WKU admin. to address the noise & public nuisance problems with the frat houses and homeowners downtown.
329,1518286711985,Sun Feb 11 01:18:31 WIB 2018,505,1015,60,26,1,Need to build wider access roads into the city!
330,1518285139596,Sun Feb 11 00:52:19 WIB 2018,504,1010,121,43,1,"Don't waste $800,000 of tax dollars for a fountain in Lamkin park. Residents would be better served with educational programs for the youth!"
331,1518284976909,Sun Feb 11 00:49:36 WIB 2018,503,1010,32,44,1,Reduce and/or get rid of the city wage tax.
332,1518284491030,Sun Feb 11 00:41:31 WIB 2018,502,1010,79,66,1,Build more roads!!! Traffic is terrible here for a small city.
333,1518283416474,Sun Feb 11 00:23:36 WIB 2018,501,1001,1,0,-1,This online Civic Assembly was a GREAT idea.
334,1518283408823,Sun Feb 11 00:23:28 WIB 2018,500,1009,130,29,1,"Need comprehesive probation rehab programs - include addiction treatment, life & job skills & ideas securing housing, training/job etc"
335,1518283362558,Sun Feb 11 00:22:42 WIB 2018,499,1001,85,49,1,Overdevelopment of rental property is detrimental to cities.  Renters do not pay property tax.  Schools suffer when the tax base is eroded.
336,1518283053077,Sun Feb 11 00:17:33 WIB 2018,498,1009,165,31,1,"Require 4 yr HS lifeskills class, how to: family finance, file tax, repair/maintain car, repair/maintain home, cook/sew, apply/interview job"
337,1518281838627,Sat Feb 10 23:57:18 WIB 2018,497,1006,1,0,-1,We should encourage the end of cannabis prohibition.
338,1518279825942,Sat Feb 10 23:23:45 WIB 2018,494,1001,214,7,1,We need a fiber option for internet.
339,1518279879343,Sat Feb 10 23:24:39 WIB 2018,496,1001,1,0,-1,Year round indoor swimming facility is needed.
340,1518279853616,Sat Feb 10 23:24:13 WIB 2018,495,1001,1,0,-1,We need better cable options.
341,1518279802632,Sat Feb 10 23:23:22 WIB 2018,493,1001,1,0,-1,Bowling Green is NOT bicycle friendly.  We need effective and safe bicycle lanes.
342,1518278625094,Sat Feb 10 23:03:45 WIB 2018,492,1004,1,0,-1,Bowling needs to open up internet availability to residents.  This gives pressure to existing companies to lower already high prices
343,1518277766832,Sat Feb 10 22:49:26 WIB 2018,491,822,1,0,-1,The elected City officials do not have a vision for what Bowling Green can be.
344,1518277566438,Sat Feb 10 22:46:06 WIB 2018,490,0,38,11,1,There are large fees with the few currently available indoor pools.
345,1518275526634,Sat Feb 10 22:12:06 WIB 2018,488,999,203,10,1,When the city tears up lawns with projects they should be required to do what it takes so that lawns are same quality they were before.
346,1518275794842,Sat Feb 10 22:16:34 WIB 2018,489,997,1,0,-1,"All in all, Bowling Green is one of the best places to live in Kentucky."
347,1518275219670,Sat Feb 10 22:06:59 WIB 2018,487,646,68,30,1,"I see a lot of folks with expired tags on cars, both in state and out of state. Police need to enforce the laws and write more tickets."
348,1518275041810,Sat Feb 10 22:04:01 WIB 2018,486,646,92,62,1,install traffic cameras and enforce running of stop lights. more traffic enforcement means more $$$ for the city.
349,1518274983707,Sat Feb 10 22:03:03 WIB 2018,485,646,54,51,1,Police do a shameful job of enforcing traffic laws. more tickets = more compliance and more $$$$$.
350,1518274940258,Sat Feb 10 22:02:20 WIB 2018,484,646,65,43,1,"Either do the speed limit or get over to the right, to many SLOW, out of county drivers clogging up the roadways."
351,1518274878801,Sat Feb 10 22:01:18 WIB 2018,483,646,140,17,1,"people need to understand that a STOP sign means STOP, not just slow down and keep going."
352,1518273837619,Sat Feb 10 21:43:57 WIB 2018,482,998,1,0,-1,There needs to be high speed internet options for Warren County residents as we currently have none in many areas.
353,1518208675662,Sat Feb 10 03:37:55 WIB 2018,458,166,129,15,1,Oversight committees for projects such as TIF. Elected officials should not be able to sit on unelected boards.
354,1518206822196,Sat Feb 10 03:07:02 WIB 2018,457,909,1,0,-1,Lease laws and noise ordinances should be enacted and enforced in the county as they are in the city.
355,1518205797260,Sat Feb 10 02:49:57 WIB 2018,456,908,1,0,-1,They are required by existing law to abstain from voting on anything that would financially or other benefit them or their family.
356,1518200895285,Sat Feb 10 01:28:15 WIB 2018,455,901,107,37,1,Regulate the size & brightness of business signs.
357,1518200780568,Sat Feb 10 01:26:20 WIB 2018,454,901,1,0,-1,"Make BG a truly ""certified clean"" city, by eradicating the skunk population."
358,1518199412571,Sat Feb 10 01:03:32 WIB 2018,453,277,205,41,1,"Plan for people, not cars. Walking should be enjoyable, not a hazard."
359,1518198502090,Sat Feb 10 00:48:22 WIB 2018,452,0,174,17,1,Consider asking low-income or disabled residents what they really need.
360,1518197826058,Sat Feb 10 00:37:06 WIB 2018,451,897,1,0,-1,BG needs more improved & affordable public transportation. Consider asking low-income or disabled residents what they really need.
361,1518196937592,Sat Feb 10 00:22:17 WIB 2018,450,0,46,41,1,Build parking areas.
362,1518196925918,Sat Feb 10 00:22:05 WIB 2018,449,0,65,77,1,Create pedestrian-only streets.
363,1518195506727,Fri Feb 09 23:58:26 WIB 2018,448,892,1,0,-1,Public transport needs to be improved to become more reliable and accessible
364,1518195404836,Fri Feb 09 23:56:44 WIB 2018,447,889,1,0,-1,"Reduce downtown parking/driving issues: improve public transportation, create pedestrian-only streets, and build parking areas elsewhere"
365,1518195287462,Fri Feb 09 23:54:47 WIB 2018,446,892,111,29,1,A fresh food grocery store to be built in Delafield and Morgantown rd areas within walking distance of residents.
366,1518195218830,Fri Feb 09 23:53:38 WIB 2018,445,889,1,0,-1,Bowling Green needs to demonstrate that it has emerged from the Dark Ages by enacting a Fairness Ordinance.
367,1518195025049,Fri Feb 09 23:50:25 WIB 2018,444,881,80,15,1,It should not take 3 months to get a gynecologist appointment in this city.
368,1518194579263,Fri Feb 09 23:42:59 WIB 2018,443,881,27,44,1,Traffic and toxic vehicle dependency should NOT be a topic of priority for this city.
369,1518194496794,Fri Feb 09 23:41:36 WIB 2018,442,822,1,0,-1,The time has come for metro government.
370,1518194202082,Fri Feb 09 23:36:42 WIB 2018,441,881,134,29,1,We need mixed-use development in the most disadvantaged areas of BG.
371,1518193967612,Fri Feb 09 23:32:47 WIB 2018,440,881,191,31,1,We need more mixed-use developments so people live closely to all basic needs. Mix business and residential zones and increase walkability.
372,1518192885271,Fri Feb 09 23:14:45 WIB 2018,439,884,1,0,-1,Many people in Warren County still do not have access to high speed internet. County officials need to attract internet services.
373,1518165039214,Fri Feb 09 15:30:39 WIB 2018,438,865,207,42,1,Term limits should be initiated on county executives.
374,1518152566752,Fri Feb 09 12:02:46 WIB 2018,437,860,219,26,1,Affordable supports for the elderly and aging population are needed in our community.
375,1518152364083,Fri Feb 09 11:59:24 WIB 2018,436,858,200,32,1,Reducing poverty will enhance the quality of life for everyone in our community regardless of status.
376,1518149038184,Fri Feb 09 11:03:58 WIB 2018,435,854,233,28,1,many parts of the By-pass can and should be widened
377,1518148913130,Fri Feb 09 11:01:53 WIB 2018,434,854,1,0,-1,the whole county needs  better cable rates and service
378,1518147997674,Fri Feb 09 10:46:37 WIB 2018,433,851,90,32,1,There should be more opportunities for the arts and sciences in the Housing Authority so the students there can rise above!
