"Name","CD1 - conflicts"
"Title","AI Policy on Wars and Conflicts"
"Date","October 04, 2023 at 07:02 PM (GMT)"
"Duration","20:30:53"
"Participants","300"
"Participant Limit","300"
"Total Screener Polls","10"
"Total Conversation Questions","14"


"Question ID","Question Type","Question","Responses","All(300)","O1: 18-24 (22)","O1: 25-34 (63)","O1: 33-44 (65)","O1: 45-54 (54)","O1: 55+ (96)","O2: Asian (13)","O2: Black (41)","O2: Hispanic (15)","O2: White (216)","O2: Mixed (13)","O2: Other (2)","O3: Male (145)","O3: Female (151)","O3: Other (3)","O3: Prefer not to say (1)","O4: Democrat (106)","O4: Republican (75)","O4: Independant (117)","O4: Other (2)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (3)","O5: High school or GED (104)","O5: College / Bachelors degree (148)","O5: Masters/ PhD or equivalent (45)","O6: A lot (153)","O6: A little (143)","O6: Nothing at all (4)","O7: Almost every day (25)","O7: Once or twice a week (88)","O7: Once or twice a month (65)","O7: Only once or twice ever (69)","O7: Never (50)","O7: Do not know what an AI assistant is (3)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (208)","O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions (92)","O9: More excited than concerned (99)","O9: Equally concerned and excited (129)","O9: More concerned than excited (72)","O10: Christian - Protestant (84)","O10: Christian - Catholic (52)","O10: Christian - Mormon (4)","O10: Jewish (3)","O10: Muslim (3)","O10: Hindu (3)","O10: Other (28)","O10: None - I do not identify with any religious group or faith (123)","Religious (177)","Not religious (123)","White (216)","Not white (84)","Under 34 (85)","33-54 (119)","55+ (96)","AI belief change (pess -> opt) (14)"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","Who was the instigator of the present conflict?","Neutral","51%","50%","58%","45%","48%","53%","23%","62%","47%","52%","50%","50%","49%","54%","0%","100%","50%","49%","55%","0%"," - "," - ","67%","47%","54%","54%","53%","50%","67%","42%","55%","58%","42%","57%","0%","54%","46%","50%","50%","55%","56%","41%","75%","100%","67%","33%","52%","51%","52%","51%","52%","51%","56%","46%","53%","14%","55+, O10: Hindu, O1: 55+, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, White","","93ba54ea-beff-4e64-bf65-2d1fefc3430f"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","If a person states a false statement.","Negative","51%","59%","57%","50%","56%","43%","54%","54%","87%","46%","75%","50%","49%","54%","50%","0%","52%","48%","52%","50%"," - "," - ","33%","51%","52%","49%","51%","51%","33%","50%","56%","53%","51%","39%","100%","54%","45%","52%","48%","55%","52%","57%","25%","50%","67%","67%","59%","46%","55%","46%","46%","63%","57%","53%","43%","57%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: High school or GED, O6: A little, O7: Never, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More concerned than excited, Under 34, White","","5978d9f9-4511-4a80-94ff-dc8375b8759d"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","when the conflict is going on in real-time. The bot has no way of knowing the number of casualties because he sources it uses will always be behind.","Neutral","51%","45%","53%","54%","48%","51%","38%","57%","73%","49%","58%","0%","46%","57%","0%","0%","48%","46%","58%","0%"," - "," - ","33%","51%","51%","51%","53%","48%","67%","46%","60%","50%","42%","52%","100%","49%","56%","49%","51%","54%","56%","47%","75%","50%","67%","33%","48%","50%","52%","50%","49%","56%","51%","51%","51%","29%","O10: Christian - Catholic, O1: 25-34, O2: White, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, Under 34, White","","bd9654f4-77bd-47fb-ba03-b00a2ebc4b22"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","They say that history is written by the victors. There may be information in a certain countries textbooks where information is spun in such a way as to present that country in a more positive light. In other countries, and around the world they may have a different perspective. Sometimes it's hard to know what information is closer to the truth.","Neutral","51%","64%","55%","38%","48%","56%","38%","46%","80%","51%","50%","0%","49%","53%","50%","0%","48%","52%","54%","0%"," - "," - ","33%","54%","51%","44%","51%","50%","67%","63%","57%","43%","42%","57%","100%","50%","54%","56%","48%","49%","41%","63%","25%","100%","33%","33%","67%","50%","52%","50%","51%","51%","57%","42%","56%","21%","55+, O10: Christian - Catholic, O1: 55+, O2: White, O3: Female, O4: Independant, O5: High school or GED, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, White","","3a033fba-61d6-4a84-b75b-0e60a600e093"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","What side of the war is right and what side of the war is wrong

","Neutral","51%","55%","52%","50%","48%","52%","38%","51%","53%","52%","42%","50%","54%","48%","0%","100%","52%","55%","48%","50%"," - "," - ","33%","54%","51%","44%","53%","49%","67%","58%","51%","48%","55%","45%","0%","53%","46%","50%","51%","52%","49%","55%","75%","100%","33%","67%","48%","50%","52%","50%","52%","48%","52%","49%","52%","43%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Religious, White","","572cc26a-154f-43d5-a2e5-5eb40abc8a0d"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","When there are many different versions of an event so it may Not be able to give good factual information","Neutral","51%","50%","53%","52%","54%","48%","54%","49%","60%","51%","33%","100%","48%","55%","0%","100%","46%","52%","55%","50%"," - "," - ","0%","53%","54%","41%","48%","53%","100%","42%","46%","55%","62%","43%","100%","49%","55%","56%","49%","48%","51%","61%","50%","50%","33%","0%","59%","47%","54%","47%","51%","51%","52%","53%","48%","43%","AI belief change (pess -> opt), Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, Under 34, White","","ff5c5d94-bda0-48f8-8383-ad740065b929"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","How many casualties they actually are ","Neutral","51%","41%","57%","57%","54%","44%","46%","46%","67%","50%","75%","50%","50%","53%","0%","0%","47%","62%","48%","50%"," - "," - ","33%","52%","55%","37%","50%","52%","67%","46%","49%","62%","52%","43%","0%","56%","39%","48%","51%","55%","53%","59%","75%","50%","67%","33%","37%","49%","53%","49%","50%","54%","52%","56%","44%","64%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Under 34, White","","e332e1c4-6ec7-4482-915a-da61a056b45e"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","When someone asks if a certain country is safe to travel to.","Neutral","51%","64%","52%","41%","56%","50%","69%","38%","53%","52%","58%","0%","50%","51%","100%","0%","44%","52%","56%","50%"," - "," - ","100%","52%","48%","54%","49%","53%","33%","54%","54%","40%","52%","55%","100%","48%","57%","62%","44%","46%","45%","57%","25%","100%","0%","67%","56%","51%","50%","51%","52%","48%","55%","48%","50%","43%","33-54, O10: Christian - Protestant, O1: 33-44, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Religious, White","","36f4e234-47f2-42f0-ab9b-38a374ba2cf2"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","I don't have an example.","Negative","50%","55%","55%","48%","38%","53%","23%","57%","33%","52%","42%","50%","51%","49%","0%","100%","51%","55%","46%","50%"," - "," - ","33%","44%","54%","54%","50%","50%","67%","42%","50%","58%","43%","55%","0%","51%","49%","52%","49%","49%","56%","39%","100%","0%","67%","33%","48%","50%","50%","50%","52%","44%","55%","43%","53%","36%","O10: Christian - Protestant, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: Masters/ PhD or equivalent, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, Under 34, White","","60c24ef3-7184-435a-a41a-5319f19e12b6"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","How it effected human beings emotionally","Neutral","50%","45%","52%","55%","52%","45%","38%","49%","67%","50%","50%","50%","49%","52%","0%","0%","45%","56%","50%","50%"," - "," - ","33%","52%","54%","34%","50%","50%","67%","42%","51%","60%","46%","45%","0%","53%","43%","51%","45%","57%","52%","59%","75%","50%","67%","33%","48%","44%","54%","44%","50%","51%","50%","54%","45%","57%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: Mixed, O3: Male, O4: Independant, O5: High school or GED, O6: A lot, O7: Once or twice a week, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Under 34","","192b9a44-7278-4644-b2fd-f27db90ced31"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","Asking who the real victims in a war were.","Neutral","50%","45%","53%","50%","46%","51%","38%","51%","33%","51%","50%","100%","49%","52%","0%","0%","51%","55%","46%","50%"," - "," - ","0%","49%","52%","49%","51%","49%","67%","42%","49%","53%","52%","50%","0%","51%","48%","43%","52%","57%","49%","53%","100%","100%","67%","67%","48%","46%","53%","46%","51%","47%","51%","48%","51%","43%","33-54, Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: Asian, O3: Female, O4: Independant, O5: Masters/ PhD or equivalent, O6: A little, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited","","f68aa262-6434-45e1-84e0-145c1a9781ac"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","How a service member will be once they come back from combat","Neutral","50%","41%","55%","63%","48%","41%","54%","54%","73%","46%","58%","100%","51%","49%","0%","100%","51%","48%","50%","50%"," - "," - ","33%","50%","51%","44%","51%","48%","67%","54%","46%","57%","55%","36%","0%","52%","44%","48%","49%","54%","51%","59%","25%","50%","67%","67%","33%","49%","50%","49%","46%","59%","51%","56%","41%","57%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Hispanic, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, Under 34","","0f664db5-a35f-410a-b116-357be918fe6e"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","A ai got the information wrong","Negative","50%","36%","57%","52%","52%","45%","31%","54%","67%","50%","42%","0%","44%","56%","0%","0%","47%","52%","51%","0%"," - "," - ","0%","51%","56%","29%","48%","51%","67%","42%","46%","57%","49%","50%","100%","52%","44%","47%","52%","49%","53%","47%","75%","0%","33%","33%","48%","50%","50%","50%","50%","49%","51%","52%","45%","43%","55+, AI belief change (pess -> opt), O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, White","","135c09e8-6fda-4bec-bb8d-4c17b55737ea"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","AI might only have 1 sides views recorded ","Neutral","50%","36%","52%","50%","50%","51%","23%","59%","47%","50%","42%","100%","49%","51%","0%","100%","48%","54%","49%","50%"," - "," - ","0%","48%","51%","54%","51%","48%","67%","42%","50%","60%","46%","45%","0%","53%","42%","51%","48%","51%","60%","43%","100%","50%","33%","0%","37%","49%","50%","49%","50%","49%","48%","50%","51%","36%","33-54, Not white, O10: Christian - Catholic, O1: 45-54, O2: Mixed, O3: Female, O4: Independant, O5: Middle school, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Religious","","168a05d6-d1bf-4e36-a567-5291fe81aa80"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","When the wounded and death count is not officially known","Neutral","50%","50%","47%","54%","48%","50%","31%","57%","60%","49%","58%","0%","49%","52%","0%","0%","51%","54%","47%","0%"," - "," - ","0%","50%","55%","34%","50%","49%","67%","42%","52%","62%","46%","39%","0%","50%","49%","52%","43%","58%","52%","53%","100%","50%","100%","67%","37%","46%","52%","46%","49%","52%","48%","51%","50%","43%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, White","","89276ce2-5384-4b55-81bb-228a550d4d0d"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","Where both countries are in the wrong and have bad intentions.","Negative","49%","59%","52%","45%","46%","50%","54%","46%","60%","49%","58%","0%","48%","50%","100%","100%","49%","44%","54%","0%"," - "," - ","67%","51%","46%","54%","49%","50%","33%","54%","55%","42%","45%","52%","100%","49%","50%","59%","44%","45%","44%","51%","25%","100%","0%","33%","52%","53%","47%","53%","49%","51%","54%","45%","50%","36%","33-54, Not white, O10: Other, O1: 33-44, O2: Black, O3: Female, O4: Republican, O5: High school or GED, O6: A lot, O7: Almost every day, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Religious","","34c41f4b-ddcb-4977-aaf8-514adfa6597f"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","In a specific war, a group of people were saved, but at the same time, innocent lives were lost. ","Neutral","49%","32%","53%","59%","52%","43%","46%","43%","67%","48%","58%","100%","50%","49%","0%","100%","50%","56%","44%","50%"," - "," - ","33%","50%","51%","41%","49%","49%","67%","42%","44%","63%","54%","39%","0%","53%","40%","47%","49%","54%","49%","59%","75%","50%","67%","33%","33%","48%","50%","48%","48%","52%","48%","56%","43%","57%","33-54, O10: Christian - Protestant, O1: 33-44, O2: White, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, Religious, White","","8043f52f-38e8-45a4-be89-5535920b3e43"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","How many people were killed during the withdrawal from Afghanistan? How many military personnel and how many civilians were killed?","Neutral","49%","41%","53%","50%","52%","45%","31%","43%","53%","50%","58%","100%","50%","48%","0%","100%","43%","55%","50%","50%"," - "," - ","33%","47%","54%","39%","44%","53%","67%","42%","46%","57%","49%","48%","0%","51%","44%","51%","48%","48%","48%","55%","75%","50%","67%","33%","41%","48%","50%","48%","50%","47%","50%","51%","45%","57%","55+, AI belief change (pess -> opt), O10: Christian - Catholic, O1: 55+, O2: White, O3: Other, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Religious, White","","c6544e14-a5ae-4de3-bb61-6407d5285f24"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","Why was the war in Iraq fought? What good came from it?","Neutral","49%","50%","38%","57%","54%","48%","38%","41%","53%","52%","25%","100%","52%","46%","0%","100%","45%","56%","47%","100%"," - "," - ","0%","47%","57%","32%","49%","50%","33%","42%","44%","58%","54%","43%","0%","52%","43%","52%","46%","49%","51%","57%","50%","50%","33%","33%","41%","47%","50%","47%","52%","42%","41%","56%","48%","64%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Never, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More concerned than excited, Religious, White","","f0be2673-64ca-4ca7-a061-46e94aed0247"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","who is the bad guy in this conflict?","Neutral","49%","55%","55%","43%","40%","51%","62%","59%","47%","46%","50%","0%","49%","48%","50%","100%","47%","42%","55%","0%"," - "," - ","67%","46%","45%","66%","52%","44%","67%","58%","57%","43%","42%","43%","100%","47%","51%","51%","46%","49%","45%","49%","25%","50%","67%","67%","52%","50%","48%","50%","46%","54%","55%","42%","51%","29%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: Equally concerned and excited, Religious, White","","db11138f-a064-410c-a58c-7efde23365e0"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","When it comes to the number of people injured and dead from conflicts and there's not an accurate number.","Negative","49%","50%","53%","43%","50%","48%","31%","54%","60%","48%","50%","50%","47%","50%","0%","100%","50%","45%","50%","0%"," - "," - ","0%","50%","51%","41%","49%","48%","67%","42%","51%","57%","42%","48%","0%","50%","45%","54%","43%","51%","45%","47%","50%","50%","67%","33%","56%","50%","48%","50%","48%","51%","52%","46%","48%","36%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: Equally concerned and excited, White","","147a97c2-eada-44f5-a48d-815b194b19a9"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","Who was on the right side of the war?  Who was in the moral right for fighting the other side?","Neutral","48%","41%","50%","48%","42%","52%","15%","57%","33%","51%","33%","50%","51%","45%","0%","100%","52%","51%","43%","50%"," - "," - ","67%","46%","46%","59%","53%","43%","67%","58%","50%","48%","43%","48%","0%","47%","50%","47%","50%","46%","48%","37%","75%","50%","33%","67%","41%","54%","44%","54%","51%","42%","48%","45%","52%","43%","O10: Christian - Protestant, O1: 25-34, O2: White, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, Under 34, White","","c144959d-1903-470e-b976-fd73bb2fc143"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","When looking for a death toll and different sources are quoting different numbers. ","Negative","48%","41%","50%","43%","50%","51%","46%","43%","60%","49%","42%","0%","49%","47%","0%","100%","44%","55%","49%","0%"," - "," - ","67%","43%","53%","44%","48%","49%","33%","50%","49%","55%","43%","45%","0%","49%","46%","52%","42%","54%","45%","53%","50%","50%","67%","33%","56%","46%","50%","46%","49%","46%","48%","46%","51%","36%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Female, O4: Democrat, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More excited than concerned, White","","6495bcbc-a6b7-4c05-b875-6d418261478d"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","You can be creative","Positive","48%","45%","52%","50%","50%","44%","46%","49%","73%","47%","50%","0%","44%","53%","0%","100%","44%","46%","54%","0%"," - "," - ","0%","48%","50%","46%","47%","50%","67%","42%","48%","60%","45%","41%","100%","49%","46%","48%","46%","52%","45%","53%","75%","50%","33%","0%","52%","48%","48%","48%","47%","52%","50%","50%","44%","43%","55+, Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: Mixed, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited","","2e756cc3-4cde-43e3-99e2-2f786d2e4dc4"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","A question asking why the US stayed involved in the Vietnam War so long","Neutral","48%","50%","47%","46%","46%","50%","23%","57%","40%","49%","33%","50%","48%","48%","0%","100%","49%","48%","47%","50%"," - "," - ","33%","40%","57%","39%","46%","50%","67%","38%","45%","60%","40%","55%","0%","51%","42%","49%","46%","49%","45%","41%","75%","50%","67%","0%","48%","52%","45%","52%","49%","44%","48%","46%","50%","36%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More excited than concerned, White","","d9c3a474-4603-420f-a05d-36252a9490a4"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","Death tolls being exaggerated. Situations being embellished to fit a narrative.","Neutral","48%","59%","45%","43%","48%","50%","38%","49%","73%","47%","50%","0%","48%","49%","0%","0%","47%","48%","50%","0%"," - "," - ","33%","47%","53%","34%","50%","46%","33%","46%","50%","53%","45%","43%","0%","50%","43%","50%","43%","54%","47%","51%","25%","50%","67%","67%","52%","46%","49%","46%","47%","51%","49%","45%","50%","57%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Male, O4: Republican, O5: Middle school, O6: A little, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, Religious, White","","418beba1-33d1-4f6d-883d-acee8b95db8e"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","WHY are innocent children and adults harmed intentionally?","Negative","47%","36%","52%","46%","50%","47%","38%","46%","53%","48%","58%","0%","47%","49%","0%","0%","50%","56%","40%","0%"," - "," - ","33%","43%","53%","41%","47%","48%","67%","42%","43%","57%","52%","41%","0%","49%","44%","48%","45%","51%","48%","59%","50%","100%","100%","33%","37%","42%","51%","42%","48%","47%","48%","48%","47%","50%","55+, O10: Other, O1: 55+, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More concerned than excited, Religious, White","","d6609faa-b33d-474c-9302-f0547426a7ce"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","How were people killed in the world war 2","Neutral","47%","36%","52%","50%","46%","47%","31%","41%","53%","50%","42%","0%","49%","47%","0%","0%","51%","54%","41%","0%"," - "," - ","0%","47%","54%","29%","48%","47%","67%","46%","45%","52%","51%","43%","0%","48%","46%","46%","45%","54%","48%","55%","75%","50%","67%","33%","41%","44%","50%","44%","50%","41%","48%","48%","47%","36%","Not white, O10: Christian - Catholic, O1: 18-24, O2: Hispanic, O3: Female, O4: Independant, O5: High school or GED, O6: A little, O7: Once or twice a week, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, Under 34","","83012534-8cb0-4cdc-95a1-f34890ff17af"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","When it is ongoing or there are not great records on the subject. Just one eye-witness account is not good enough","Neutral","47%","45%","47%","43%","48%","50%","31%","46%","53%","48%","50%","50%","45%","50%","0%","100%","48%","49%","46%","0%"," - "," - ","0%","43%","55%","34%","45%","49%","67%","33%","49%","62%","42%","41%","0%","49%","43%","43%","44%","58%","45%","49%","100%","50%","100%","33%","41%","46%","48%","46%","48%","46%","46%","45%","50%","50%","Not white, O10: Christian - Catholic, O1: 25-34, O2: Hispanic, O3: Female, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Religious, Under 34","","3b516e2d-0895-456e-af1a-830f05c13e1e"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","How many civilians were killed in an attack.","Negative","47%","32%","52%","46%","48%","48%","31%","43%","53%","48%","58%","0%","47%","47%","0%","100%","46%","49%","48%","0%"," - "," - ","33%","42%","56%","32%","47%","47%","67%","38%","48%","53%","46%","45%","0%","50%","40%","47%","44%","52%","48%","53%","50%","50%","67%","33%","41%","45%","48%","45%","48%","44%","46%","47%","48%","57%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Religious, White","","8bb2548f-4ccb-4405-a9b1-62c3fda7c53c"
"b3dec3d4-a1b0-4094-992d-e97e857c6a0d","Ask Opinion","What is an example of a situation involving war and conflict information where it is unclear how an AI assistant should handle the request?","","I don't have an answer to that question","Negative","47%","45%","53%","43%","40%","50%","23%","54%","47%","47%","50%","50%","46%","49%","0%","0%","47%","52%","45%","0%"," - "," - ","33%","46%","49%","44%","47%","47%","67%","50%","46%","53%","37%","55%","0%","50%","40%","46%","48%","48%","55%","37%","75%","0%","67%","33%","48%","46%","48%","46%","47%","47%","51%","42%","50%","29%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 33-44, O2: White, O3: Male, O4: Independant, O5: High school or GED, O6: A lot, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, White","","ef2bc7cd-42cb-44e1-99e7-d3758994aafc"
