"Name","CD1 - conflicts [pretest]"
"Title","AI Policy on Wars and Conflicts"
"Date","October 02, 2023 at 08:00 PM (GMT)"
"Duration","18:00:09"
"Participants","49"
"Participant Limit","100"
"Total Screener Polls","10"
"Total Conversation Questions","12"


"Question ID","Question Type","Question","Responses","All(49)","O1: 18-24 (10)","O1: 25-34 (18)","O1: 33-44 (5)","O1: 45-54 (7)","O1: 55+ (9)","O2: Asian (6)","O2: Black (5)","O2: Hispanic (5)","O2: White (29)","O2: Mixed (4)","O2: Other (0)","O3: Male (21)","O3: Female (25)","O3: Other (1)","O3: Prefer not to say (2)","O4: Democrat (26)","O4: Republican (9)","O4: Independant (10)","O4: Other (4)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (16)","O5: College / Bachelors degree (24)","O5: Masters/ PhD or equivalent (8)","O6: A lot (18)","O6: A little (31)","O6: Nothing at all (0)","O7: Almost every day (2)","O7: Once or twice a week (8)","O7: Once or twice a month (14)","O7: Only once or twice ever (14)","O7: Never (11)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (34)","O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions (15)","O9: More excited than concerned (10)","O9: Equally concerned and excited (22)","O9: More concerned than excited (17)","O10: Christian - Protestant (10)","O10: Christian - Catholic (7)","O10: Christian - Mormon (1)","O10: Jewish (0)","O10: Muslim (1)","O10: Hindu (1)","O10: Other (5)","O10: None - I do not identify with any religious group or faith (24)","Religious (25)","Not religious (24)","White (29)","Not white (20)","Under 34 (28)","33-54 (12)","55+ (9)","AI belief change (pess -> opt) (1)"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","War brought comradery between men. ","Neutral","44%","67%","41%","40%","50%","25%","60%","75%","60%","36%","33%"," - ","45%","43%"," - ","50%","43%","44%","56%","25%"," - "," - ","100%","54%","46%","14%","50%","41%"," - ","50%","25%","58%","42%","45%"," - ","47%","38%","30%","50%","47%","50%","29%","0%"," - ","0%","100%","33%","50%","39%","50%","36%","59%","50%","45%","25%","100%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Male, O4: Democrat, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, White","","9b32e313-ecd8-4426-8256-bcd7ab48aeb9"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","I'm not sure I would classify anything to do with war as a positive experience. However, I do like how open people will discuss the topic. It is important to remember what happened during these times, and that there are normally no innocent parties. Many countries have done awful things and it should be remembered. I like how prevalent this discussion is in education as well, because it is important for young people to learn about history's mistakes.","Neutral","44%","44%","47%","40%","50%","38%","60%","25%","20%","50%","33%"," - ","50%","43%"," - ","0%","57%","22%","33%","50%"," - "," - ","0%","31%","46%","71%","67%","30%"," - ","100%","63%","8%","67%","36%"," - ","41%","54%","60%","50%","27%","50%","43%","100%"," - ","0%","100%","33%","41%","48%","41%","50%","35%","46%","45%","38%","0%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Under 34, White","","00bf36ef-656e-447c-bfb0-3994c18100b0"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","I cannot think of a positive experience in regard to war and conflict information that is relevant to this discussion.","Negative","44%","22%","59%","40%","33%","50%","40%","0%","60%","46%","67%"," - ","50%","39%"," - ","50%","48%","22%","56%","50%"," - "," - ","0%","23%","50%","71%","56%","37%"," - ","50%","63%","33%","58%","27%"," - ","41%","54%","50%","55%","27%","40%","71%","100%"," - ","0%","0%","0%","45%","43%","45%","46%","41%","46%","36%","50%","100%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, White","","69505922-26b9-4be3-a994-705c0c46897c"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","I think the only positive experience I have involving war and conflict information is in researching the past to learn from history.","Neutral","42%","56%","47%","20%","33%","38%","80%","0%","40%","39%","67%"," - ","40%","43%"," - ","50%","52%","33%","22%","50%"," - "," - ","0%","38%","42%","57%","61%","30%"," - ","50%","50%","42%","58%","18%"," - ","44%","38%","30%","50%","40%","50%","43%","100%"," - ","0%","100%","0%","41%","43%","41%","39%","47%","50%","27%","38%","100%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A lot, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, White","","f225fafb-ef76-430f-b175-e9af73ee0528"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","i dont think i have any positive ecperiences involving war information ","Negative","42%","33%","59%","40%","33%","25%","40%","25%","80%","36%","67%"," - ","60%","26%"," - ","50%","43%","11%","56%","75%"," - "," - ","0%","38%","42%","57%","50%","37%"," - ","50%","50%","17%","58%","45%"," - ","44%","38%","30%","60%","27%","30%","43%","100%"," - ","0%","0%","67%","45%","39%","45%","36%","53%","50%","36%","25%","0%","O10: Christian - Mormon, O1: 18-24, O2: White, O3: Female, O4: Other, O5: College / Bachelors degree, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, Religious, Under 34, White","","844753b4-6cd0-4893-b0a5-c11251be8985"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","I cannot think of any specific experience personally or of anyone I personally know that is positive about war or conflict to share at this time. ","Neutral","42%","11%","59%","60%","0%","63%","0%","25%","60%","46%","67%"," - ","40%","43%"," - ","50%","35%","22%","78%","50%"," - "," - ","0%","31%","42%","71%","39%","44%"," - ","50%","63%","25%","50%","36%"," - ","41%","46%","50%","45%","33%","30%","71%","100%"," - ","100%","0%","0%","41%","43%","41%","46%","35%","42%","27%","63%","100%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Republican, O5: Masters/ PhD or equivalent, O6: A lot, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, Religious, White","","e582f977-614f-4c3f-b8eb-85cfb22c91a6"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","There is never a positive experience about war and conflict, every one suffers, even the victorious because people are dead, land is torn asunder, relations are destroyed, government is changed.","Negative","42%","56%","35%","60%","33%","38%","60%","75%","40%","36%","33%"," - ","40%","43%"," - ","50%","52%","33%","33%","25%"," - "," - ","100%","38%","42%","43%","61%","30%"," - ","50%","25%","42%","50%","45%"," - ","41%","46%","40%","40%","47%","40%","43%","100%"," - ","0%","100%","33%","41%","43%","41%","36%","53%","42%","45%","38%","100%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: Hispanic, O3: Male, O4: Independant, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Under 34","","c7efe73a-1c2f-4fdc-a713-0ad48da604c1"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","I don't think I have a positive experience with war information","Negative","40%","33%","47%","40%","50%","25%","40%","25%","60%","36%","67%"," - ","65%","22%"," - ","0%","39%","11%","56%","75%"," - "," - ","0%","38%","38%","57%","50%","33%"," - ","50%","50%","17%","50%","45%"," - ","41%","38%","40%","55%","20%","30%","43%","100%"," - ","0%","0%","67%","41%","39%","41%","36%","47%","42%","45%","25%","0%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: Hispanic, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a week, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: Equally concerned and excited, Under 34","","bff08f4b-3e77-469d-94ed-4cffb2535e50"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","I don't have any experience ","Neutral","40%","33%","47%","20%","50%","38%","40%","25%","40%","36%","100%"," - ","60%","26%"," - ","0%","39%","22%","44%","75%"," - "," - ","0%","46%","33%","57%","39%","41%"," - ","0%","50%","17%","50%","55%"," - ","44%","31%","40%","50%","27%","40%","57%","100%"," - ","0%","0%","67%","32%","48%","32%","36%","47%","42%","36%","38%","100%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Male, O4: Independant, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Under 34, White","","2802e1d4-c3ce-445c-906b-7d859a9cc347"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","The question is very broad.  A man who was my father-in-law at the time had been in 8th air force during WW2.  His stories were interesting and helpful.  ","Neutral","38%","11%","47%","20%","50%","50%","0%","50%","40%","39%","67%"," - ","45%","35%"," - ","0%","30%","44%","44%","50%"," - "," - ","100%","46%","29%","43%","17%","52%"," - ","0%","38%","33%","25%","64%"," - ","41%","31%","50%","30%","40%","20%","29%","0%"," - ","100%","0%","100%","41%","35%","41%","39%","35%","35%","36%","50%","0%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Male, O4: Independant, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More excited than concerned, White","","077c0820-135f-415e-bdf9-31413fc4fd7f"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","I honestly don't have any experience with war or conflict so am sorry but I have nothing to share
","Negative","38%","33%","53%","20%","17%","38%","20%","25%","60%","36%","67%"," - ","50%","30%"," - ","0%","43%","11%","44%","50%"," - "," - ","0%","46%","29%","57%","33%","41%"," - ","50%","50%","8%","50%","45%"," - ","38%","38%","50%","40%","27%","30%","43%","100%"," - ","0%","0%","33%","41%","35%","41%","36%","41%","46%","18%","38%","100%","33-54, O10: Christian - Protestant, O1: 33-44, O2: White, O3: Male, O4: Democrat, O5: Masters/ PhD or equivalent, O6: A lot, O7: Once or twice a week, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, White","","31116c95-9f37-4d95-9bce-10110a8a802d"
"cdfa885f-7c99-48cb-b225-6aafdb55a40b","Ask Opinion","Can you share a positive experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","I honestly don’t have one to share ","Negative","33%","33%","47%","0%","33%","25%","40%","25%","40%","29%","67%"," - ","45%","22%"," - ","50%","26%","11%","44%","100%"," - "," - ","0%","38%","33%","29%","33%","33%"," - ","0%","25%","17%","50%","45%"," - ","41%","15%","0%","50%","33%","20%","29%","100%"," - ","0%","0%","67%","36%","30%","36%","29%","41%","42%","18%","25%","0%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: Hispanic, O3: Male, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Under 34","","b28850fd-9004-4c57-bf20-9e8c81fa998b"

"Question ID","Question Type","Question","Star","Responses","Sentiment","All(45)","O1: 18-24 (9)","O1: 25-34 (17)","O1: 33-44 (5)","O1: 45-54 (6)","O1: 55+ (8)","O2: Asian (5)","O2: Black (4)","O2: Hispanic (5)","O2: White (28)","O2: Mixed (3)","O2: Other (0)","O3: Male (20)","O3: Female (23)","O3: Other (0)","O3: Prefer not to say (2)","O4: Democrat (23)","O4: Republican (9)","O4: Independant (9)","O4: Other (4)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (1)","O5: High school or GED (13)","O5: College / Bachelors degree (24)","O5: Masters/ PhD or equivalent (7)","O6: A lot (18)","O6: A little (27)","O6: Nothing at all (0)","O7: Almost every day (2)","O7: Once or twice a week (8)","O7: Once or twice a month (12)","O7: Only once or twice ever (12)","O7: Never (11)","O7: Do not know what an AI assistant is (0)","O8: Yes, the public should help to decide how AI assistants answer difficult questions (32)","O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions (13)","O9: More excited than concerned (10)","O9: Equally concerned and excited (20)","O9: More concerned than excited (15)","O10: Christian - Protestant (10)","O10: Christian - Catholic (7)","O10: Christian - Mormon (1)","O10: Jewish (0)","O10: Muslim (1)","O10: Hindu (1)","O10: Other (3)","O10: None - I do not identify with any religious group or faith (22)","Religious (23)","Not religious (22)","White (28)","Not white (17)","Under 34 (26)","33-54 (11)","55+ (8)","AI belief change (pess -> opt) (1)","Submitted By","Sample ID","Participant ID"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","War and conflict can cause damage to generations, environment, and can create conflicts","Neutral","69%","89%","65%","80%","67%","50%","80%","100%","80%","64%","33%"," - ","60%","78%"," - ","50%","65%","89%","67%","50%"," - "," - ","100%","77%","71%","43%","78%","63%"," - ","100%","75%","67%","50%","82%"," - ","75%","54%","40%","80%","73%","80%","57%","100%"," - ","100%","100%","67%","64%","74%","64%","64%","76%","73%","73%","50%","100%","Not white, O10: Hindu, O1: 18-24, O2: Asian, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Almost every day, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, Religious, Under 34","","5c4c7f44-326b-4033-9abb-c6e73e5f6ff4"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","In a conflict-affected area, individuals faced extreme challenges in maintaining work-life balance. The constant threat to safety, displacement, and lack of stable employment made it exceedingly difficult to separate work from personal life. ","Negative","67%","78%","71%","80%","67%","38%","80%","100%","80%","61%","33%"," - ","65%","70%"," - ","50%","61%","100%","67%","25%"," - "," - ","100%","77%","63%","57%","78%","59%"," - ","100%","75%","67%","50%","73%"," - ","72%","54%","40%","80%","67%","90%","57%","0%"," - ","100%","100%","67%","59%","74%","59%","61%","76%","73%","73%","38%","100%","O10: Christian - Protestant, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: Masters/ PhD or equivalent, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, Religious, Under 34, White","","8f0b3727-658e-4638-a035-1404f09aaf82"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","I had a friend who was traumatized after fighting on the ground in Iraq.","Neutral","67%","78%","71%","80%","50%","50%","60%","100%","100%","61%","33%"," - ","55%","74%"," - ","100%","70%","67%","67%","50%"," - "," - ","100%","69%","71%","43%","72%","63%"," - ","50%","88%","58%","58%","73%"," - ","66%","69%","50%","80%","60%","80%","43%","100%"," - ","100%","0%","67%","68%","65%","68%","61%","76%","73%","64%","50%","100%","55+, Not religious, O10: None - I do not identify with any religious group or faith, O1: 55+, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, White","","69505922-26b9-4be3-a994-705c0c46897c"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","War has a catastrophic effect on the health and well-being of nations. Studies have shown that conflict situations cause more mortality and disability than any major disease","Neutral","64%","89%","59%","80%","50%","50%","80%","100%","80%","57%","33%"," - ","60%","74%"," - ","0%","65%","78%","67%","25%"," - "," - ","100%","69%","67%","43%","78%","56%"," - ","100%","75%","67%","42%","73%"," - ","69%","54%","40%","80%","60%","80%","57%","100%"," - ","100%","100%","67%","55%","74%","55%","57%","76%","69%","64%","50%","100%","O10: Christian - Catholic, O1: 25-34, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Religious, Under 34, White","","1a03f732-1b59-40cf-98f5-1fde8fe28ee6"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","Helping injured soldiers that were in a war that have lost limbs or have had other dramatic injuries ","Neutral","62%","89%","59%","80%","50%","38%","80%","100%","80%","57%","0%"," - ","50%","70%"," - ","100%","65%","67%","56%","50%"," - "," - ","100%","46%","75%","43%","89%","44%"," - ","100%","63%","75%","50%","55%"," - ","63%","62%","40%","75%","60%","70%","43%","100%"," - ","100%","100%","67%","59%","65%","59%","57%","71%","69%","64%","38%","0%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, White","","527e7236-9ecb-4bdd-a70a-5b9ab7d6cd4c"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","Most war experiences are negative. They cause extreme difficulties and death to the country a war is being fought","Negative","62%","89%","53%","80%","50%","50%","80%","100%","80%","54%","33%"," - ","55%","74%"," - ","0%","65%","67%","67%","25%"," - "," - ","100%","69%","63%","43%","72%","56%"," - ","100%","75%","58%","42%","73%"," - ","66%","54%","40%","75%","60%","80%","43%","100%"," - ","100%","100%","67%","55%","70%","55%","54%","76%","65%","64%","50%","100%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Female, O4: Independant, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: More concerned than excited, Under 34, White","","bfaac720-3fd0-442f-b872-61ec08c78a5d"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","Most experiences involving war and conflict are negative. I think governing bodies should work harder to prevent war and deescalate conflicts.","Neutral","62%","89%","59%","80%","50%","38%","80%","100%","80%","54%","33%"," - ","55%","74%"," - ","0%","70%","56%","67%","25%"," - "," - ","100%","62%","67%","43%","78%","52%"," - ","100%","88%","58%","42%","64%"," - ","63%","62%","50%","75%","53%","70%","43%","100%"," - ","100%","100%","67%","59%","65%","59%","54%","76%","69%","64%","38%","100%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A little, O7: Only once or twice ever, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Under 34, White","","141dab2e-8da9-4866-9b75-81199f3a4d43"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","War is nothing but pure chaos and bloodshed, people are gone, their homes are dust, their cultures are bloodied and there is never a good result in terms with war. There are no winners or losers, only those who remain to write the end result with bias.","Negative","62%","89%","59%","60%","67%","38%","80%","100%","80%","54%","33%"," - ","65%","61%"," - ","50%","57%","100%","56%","25%"," - "," - ","100%","62%","67%","43%","72%","56%"," - ","100%","75%","58%","42%","73%"," - ","69%","46%","40%","75%","60%","90%","29%","0%"," - ","100%","100%","67%","59%","65%","59%","54%","76%","69%","64%","38%","100%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: Hispanic, O3: Male, O4: Independant, O5: High school or GED, O6: A little, O7: Never, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Under 34","","c7efe73a-1c2f-4fdc-a713-0ad48da604c1"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","All the wars generated have a negative impact on the people who suffer from it, cities are destroyed, human lives are lost, they generate devastation and famine and the incidents are psychologically marked forever.","Negative","62%","78%","65%","60%","50%","50%","60%","75%","80%","61%","33%"," - ","55%","70%"," - ","50%","48%","100%","67%","50%"," - "," - ","100%","62%","63%","57%","67%","59%"," - ","100%","75%","50%","50%","73%"," - ","69%","46%","40%","70%","67%","90%","57%","100%"," - ","100%","100%","33%","50%","74%","50%","61%","65%","69%","55%","50%","100%","33-54, O10: Christian - Protestant, O1: 45-54, O2: White, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Religious, White","","d858ef22-144e-49ca-a615-47f2b3518544"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","The negatice experience involving war would be the vast amount people being injured and killed in the war. Millions of innocent people are the victims of war.","Neutral","62%","78%","65%","60%","50%","50%","60%","100%","80%","57%","33%"," - ","60%","65%"," - ","50%","61%","78%","67%","25%"," - "," - ","100%","62%","67%","43%","78%","52%"," - ","100%","75%","58%","50%","64%"," - ","69%","46%","40%","80%","53%","80%","43%","0%"," - ","100%","100%","67%","59%","65%","59%","57%","71%","69%","55%","50%","100%","33-54, Not white, O10: Christian - Catholic, O1: 33-44, O2: Asian, O3: Female, O4: Democrat, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More concerned than excited, Religious","","e170daa7-e9ed-4517-812b-96c28522b4c3"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","A negative experience that involves war and conflict is that it could result in people dying or being severely injured.","Negative","60%","89%","47%","60%","67%","50%","80%","50%","80%","57%","33%"," - ","50%","74%"," - ","0%","65%","67%","56%","25%"," - "," - ","100%","69%","58%","43%","61%","59%"," - ","100%","75%","58%","42%","64%"," - ","59%","62%","50%","70%","53%","70%","43%","100%"," - ","100%","100%","33%","59%","61%","59%","57%","65%","62%","64%","50%","100%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 18-24, O2: Black, O3: Male, O4: Republican, O5: College / Bachelors degree, O6: A little, O7: Never, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More concerned than excited, Under 34","","12def74e-240f-408f-acc2-fa2e952c8e8e"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","A negative experience or experiences is present when we learn that with many wars when our leaders are involved for personal gain or to increase the power of a political side. ","Negative","60%","89%","53%","60%","50%","50%","80%","50%","80%","57%","33%"," - ","55%","70%"," - ","0%","61%","78%","56%","25%"," - "," - ","100%","69%","58%","43%","67%","56%"," - ","100%","75%","67%","42%","55%"," - ","63%","54%","50%","70%","53%","70%","57%","100%"," - ","100%","100%","33%","55%","65%","55%","57%","65%","65%","55%","50%","100%","55+, O10: Christian - Protestant, O1: 55+, O2: White, O3: Female, O4: Republican, O5: High school or GED, O6: A little, O7: Once or twice a month, O8: Yes, the public should help to decide how AI assistants answer difficult questions, O9: Equally concerned and excited, Religious, White","","00d424e4-eaa1-4d2f-af7d-2be731eade78"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","Innocent people are killed so the powerful can obtain more. 

","Neutral","58%","67%","53%","40%","50%","75%","60%","75%","40%","64%","0%"," - ","55%","61%"," - ","50%","70%","56%","44%","25%"," - "," - ","100%","38%","63%","71%","78%","44%"," - ","100%","25%","83%","67%","36%"," - ","63%","46%","60%","60%","53%","70%","57%","0%"," - ","0%","100%","67%","55%","61%","55%","64%","47%","58%","45%","75%","0%","33-54, Not religious, O10: None - I do not identify with any religious group or faith, O1: 45-54, O2: White, O3: Male, O4: Democrat, O5: High school or GED, O6: A little, O7: Only once or twice ever, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, White","","9b32e313-ecd8-4426-8256-bcd7ab48aeb9"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","War is only negative experiences. It is an act between leaders sacrificing their own people to carry out their wants. While it may be deemed necessary, like in the event of being invaded, it should never exist in the first place.","Negative","58%","78%","53%","80%","50%","38%","80%","100%","80%","46%","33%"," - ","55%","65%"," - ","0%","70%","56%","56%","0%"," - "," - ","100%","62%","63%","29%","72%","48%"," - ","100%","88%","58%","33%","55%"," - ","56%","62%","50%","70%","47%","70%","29%","0%"," - ","100%","100%","67%","59%","57%","59%","46%","76%","62%","64%","38%","100%","Not religious, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: White, O3: Female, O4: Democrat, O5: College / Bachelors degree, O6: A lot, O7: Once or twice a week, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: More excited than concerned, Under 34, White","","00bf36ef-656e-447c-bfb0-3994c18100b0"
"a8c3302f-797a-4b10-81a0-85d1facd7625","Ask Opinion","Can you share a negative experience involving war and conflict information which you think is relevant to this discussion?
(Please do not share any personally identifiable information!)","","A negative experience would be that with war innocent civilians are killed. Why have wars ? It does more harm than good ","Negative","58%","89%","53%","60%","50%","38%","60%","100%","80%","50%","33%"," - ","55%","65%"," - ","0%","57%","67%","67%","25%"," - "," - ","100%","62%","58%","43%","72%","48%"," - ","100%","75%","42%","42%","73%"," - ","63%","46%","40%","75%","47%","80%","29%","100%"," - ","100%","100%","67%","50%","65%","50%","50%","71%","65%","55%","38%","100%","Not religious, Not white, O10: None - I do not identify with any religious group or faith, O1: 25-34, O2: Hispanic, O3: Female, O4: Democrat, O5: High school or GED, O6: A lot, O7: Once or twice a month, O8: No, I doubt the public has the insight useful to guide how AI assistants answer difficult questions, O9: Equally concerned and excited, Under 34","","91317226-edc8-4a2b-b242-d2967f70dbfc"
