"15be743c-52a5-4c4a-9c9c-9c5a2c1640c5","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Never","15%","13%","10%","11%","15%","21%","10%","16%","6%","16%","18%","25%","9%","21%","21%","0%","14%","17%","14%","27%","0%","0%","25%","18%","12%","11%","6%","25%","67%","0%","0%","0%","0%","100%","0%","4%","15%","30%","17%","10%","0%","23%","13%","0%","15%","11%","13%","21%","16%","12%","15%","26%","14%","15%","16%","16%","16%","11%","18%","12%","11%","13%","23%","22%","15%","16%"
"15be743c-52a5-4c4a-9c9c-9c5a2c1640c5","Poll Single Select","How often do you use an AI assistant such as ChatGPT, Claud, and Bard?","Do not know what an AI assistant is","0%","0%","0%","1%","1%","0%","0%","0%","0%","1%","0%","0%","0%","1%","0%","0%","0%","0%","1%","0%","0%","0%","0%","0%","1%","0%","0%","1%","0%","0%","0%","0%","0%","0%","100%","0%","1%","0%","0%","1%","0%","0%","0%","0%","0%","0%","1%","0%","1%","0%","1%","1%","0%","0%","1%","1%","0%","0%","0%","1%","0%","0%","0%","1%","0%","1%"

"Question ID","Question Type","Question","Responses","All(929)","O1: 18-24 (104)","O1: 25-34 (186)","O1: 35-44 (166)","O1: 45-54 (161)","O1: 55+ (312)","O2: Asian (52)","O2: Black (140)","O2: Hispanic (63)","O2: White (627)","O2: Mixed (39)","O2: Other (8)","O3: Male (441)","O3: Female (474)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (325)","O4: Republican (258)","O4: Independant (335)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (462)","O5: College / Bachelors degree (336)","O5: Masters/ PhD or equivalent (123)","O6: A lot (503)","O6: A little (423)","O6: Nothing at all (3)","O7: Almost every day (134)","O7: Once or twice a week (264)","O7: Once or twice a month (205)","O7: Only once or twice ever (182)","O7: Never (140)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (292)","O8: Equally concerned and excited (412)","O8: More concerned than excited (225)","O9: Christian - Protestant (301)","O9: Christian - Catholic (150)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (85)","Under 34 (290)","33-54 (327)","55+ (312)","O9: None - I do not identify with any religious group or faith (362)","Initial support (633)","Initial unsure (125)","Initial not support (145)","Christian (456)","Religious - non-christian (111)","Non-religious (362)","White (627)","Black (140)","Not white or black (162)","High school or less (470)","College / Bachelors degree (336)","Masters / PhD (123)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (698)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (231)"
"c68487a7-0967-4349-8a14-3e349dbd8c41","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","More excited than concerned","31%","35%","35%","37%","29%","27%","37%","26%","30%","32%","36%","25%","39%","25%","14%","0%","34%","32%","30%","0%","0%","0%","63%","29%","36%","28%","40%","21%","0%","47%","43%","33%","20%","8%","0%","100%","0%","0%","32%","31%","20%","31%","25%","40%","33%","35%","33%","27%","31%","36%","22%","17%","31%","32%","31%","32%","26%","33%","29%","36%","28%","35%","19%","15%","31%","32%"
"c68487a7-0967-4349-8a14-3e349dbd8c41","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","Equally concerned and excited","44%","44%","45%","42%","50%","43%","42%","48%","49%","44%","33%","63%","43%","45%","50%","0%","45%","39%","47%","64%","0%","0%","38%","46%","40%","49%","42%","47%","33%","44%","42%","48%","44%","44%","75%","0%","100%","0%","43%","47%","60%","46%","38%","60%","45%","44%","46%","43%","44%","47%","46%","34%","45%","45%","44%","44%","48%","44%","46%","40%","49%","47%","35%","36%","46%","40%"
"c68487a7-0967-4349-8a14-3e349dbd8c41","Poll Single Select","Overall, would you say the increased use of artificial intelligence (AI) in daily life makes you feel…","More concerned than excited","24%","21%","20%","21%","22%","30%","21%","26%","21%","24%","31%","13%","18%","30%","36%","0%","21%","29%","23%","36%","0%","0%","0%","25%","24%","23%","18%","32%","67%","9%","16%","19%","36%","48%","25%","0%","0%","100%","25%","21%","20%","23%","38%","0%","22%","21%","21%","30%","25%","17%","32%","49%","24%","23%","25%","24%","26%","23%","25%","24%","23%","17%","46%","48%","23%","28%"

"Question ID","Question Type","Question","Responses","All(929)","O1: 18-24 (104)","O1: 25-34 (186)","O1: 35-44 (166)","O1: 45-54 (161)","O1: 55+ (312)","O2: Asian (52)","O2: Black (140)","O2: Hispanic (63)","O2: White (627)","O2: Mixed (39)","O2: Other (8)","O3: Male (441)","O3: Female (474)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (325)","O4: Republican (258)","O4: Independant (335)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (462)","O5: College / Bachelors degree (336)","O5: Masters/ PhD or equivalent (123)","O6: A lot (503)","O6: A little (423)","O6: Nothing at all (3)","O7: Almost every day (134)","O7: Once or twice a week (264)","O7: Once or twice a month (205)","O7: Only once or twice ever (182)","O7: Never (140)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (292)","O8: Equally concerned and excited (412)","O8: More concerned than excited (225)","O9: Christian - Protestant (301)","O9: Christian - Catholic (150)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (85)","Under 34 (290)","33-54 (327)","55+ (312)","O9: None - I do not identify with any religious group or faith (362)","Initial support (633)","Initial unsure (125)","Initial not support (145)","Christian (456)","Religious - non-christian (111)","Non-religious (362)","White (627)","Black (140)","Not white or black (162)","High school or less (470)","College / Bachelors degree (336)","Masters / PhD (123)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (698)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (231)"
"3424891b-6b38-4233-be25-b9677b886a9f","Poll Single Select","What religious group or faith do you most identify with?","Christian - Protestant","32%","25%","25%","32%","37%","38%","23%","44%","27%","32%","18%","25%","30%","36%","0%","0%","24%","53%","25%","18%","0%","0%","63%","29%","33%","41%","31%","34%","0%","27%","34%","31%","33%","36%","0%","33%","32%","34%","100%","0%","0%","0%","0%","0%","0%","25%","34%","38%","0%","30%","36%","38%","66%","0%","0%","32%","44%","23%","30%","33%","41%","31%","36%","37%","33%","29%"
"3424891b-6b38-4233-be25-b9677b886a9f","Poll Single Select","What religious group or faith do you most identify with?","Christian - Catholic","16%","11%","16%","17%","12%","20%","13%","11%","33%","16%","8%","0%","18%","15%","0%","0%","16%","24%","10%","27%","0%","0%","13%","12%","21%","19%","17%","14%","67%","19%","19%","16%","15%","11%","25%","16%","17%","14%","0%","100%","0%","0%","0%","0%","0%","14%","15%","20%","0%","17%","10%","16%","33%","0%","0%","16%","11%","19%","12%","21%","19%","16%","16%","18%","16%","16%"
"3424891b-6b38-4233-be25-b9677b886a9f","Poll Single Select","What religious group or faith do you most identify with?","Christian - Mormon","1%","1%","1%","1%","0%","1%","0%","0%","0%","1%","3%","0%","1%","0%","0%","0%","1%","1%","0%","0%","0%","0%","0%","0%","1%","1%","0%","0%","33%","0%","1%","1%","0%","0%","0%","0%","1%","0%","0%","0%","100%","0%","0%","0%","0%","1%","0%","1%","0%","0%","2%","0%","1%","0%","0%","1%","0%","1%","0%","1%","1%","1%","0%","0%","0%","1%"
"3424891b-6b38-4233-be25-b9677b886a9f","Poll Single Select","What religious group or faith do you most identify with?","Jewish","1%","0%","1%","3%","1%","2%","0%","0%","0%","2%","3%","13%","2%","1%","7%","0%","2%","0%","1%","9%","0%","0%","0%","1%","1%","4%","1%","2%","0%","2%","1%","0%","2%","2%","0%","1%","1%","1%","0%","0%","0%","100%","0%","0%","0%","0%","2%","2%","0%","2%","1%","1%","0%","12%","0%","2%","0%","1%","1%","1%","4%","2%","0%","0%","1%","2%"
"3424891b-6b38-4233-be25-b9677b886a9f","Poll Single Select","What religious group or faith do you most identify with?","Muslim","1%","1%","2%","1%","0%","1%","4%","2%","0%","0%","0%","25%","0%","1%","0%","0%","2%","0%","1%","0%","0%","0%","0%","1%","1%","2%","1%","1%","0%","1%","1%","0%","1%","1%","0%","1%","1%","1%","0%","0%","0%","0%","100%","0%","0%","1%","0%","1%","0%","1%","1%","1%","0%","7%","0%","0%","2%","2%","1%","1%","2%","1%","1%","0%","1%","2%"
"3424891b-6b38-4233-be25-b9677b886a9f","Poll Single Select","What religious group or faith do you most identify with?","Hindu","1%","2%","1%","1%","0%","0%","8%","0%","0%","0%","0%","0%","1%","0%","0%","0%","1%","0%","1%","0%","0%","0%","0%","1%","0%","1%","1%","0%","0%","1%","1%","0%","0%","0%","0%","1%","1%","0%","0%","0%","0%","0%","0%","100%","0%","1%","0%","0%","0%","0%","1%","1%","0%","5%","0%","0%","0%","2%","1%","0%","1%","1%","0%","0%","1%","0%"
"3424891b-6b38-4233-be25-b9677b886a9f","Poll Single Select","What religious group or faith do you most identify with?","Other","9%","14%","10%","7%","11%","8%","12%","15%","8%","8%","13%","0%","7%","10%","50%","0%","8%","4%","14%","18%","0%","0%","13%","11%","7%","8%","10%","8%","0%","13%","6%","8%","12%","9%","0%","10%","9%","8%","0%","0%","0%","0%","0%","0%","100%","11%","9%","8%","0%","8%","13%","12%","0%","77%","0%","8%","15%","10%","11%","7%","8%","9%","9%","13%","9%","10%"
"3424891b-6b38-4233-be25-b9677b886a9f","Poll Single Select","What religious group or faith do you most identify with?","None - I do not identify with any religious group or faith","39%","46%","47%","40%","39%","31%","40%","28%","32%","41%","56%","38%","41%","37%","43%","0%","47%","17%","49%","27%","0%","0%","13%","45%","36%","25%","38%","40%","0%","37%","37%","42%","37%","41%","75%","39%","38%","40%","0%","0%","0%","0%","0%","0%","0%","47%","39%","31%","100%","41%","37%","32%","0%","0%","100%","41%","28%","41%","45%","36%","25%","40%","37%","32%","39%","39%"

"Question ID","Question Type","Question","Responses","All(929)","O1: 18-24 (104)","O1: 25-34 (186)","O1: 35-44 (166)","O1: 45-54 (161)","O1: 55+ (312)","O2: Asian (52)","O2: Black (140)","O2: Hispanic (63)","O2: White (627)","O2: Mixed (39)","O2: Other (8)","O3: Male (441)","O3: Female (474)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (325)","O4: Republican (258)","O4: Independant (335)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (462)","O5: College / Bachelors degree (336)","O5: Masters/ PhD or equivalent (123)","O6: A lot (503)","O6: A little (423)","O6: Nothing at all (3)","O7: Almost every day (134)","O7: Once or twice a week (264)","O7: Once or twice a month (205)","O7: Only once or twice ever (182)","O7: Never (140)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (292)","O8: Equally concerned and excited (412)","O8: More concerned than excited (225)","O9: Christian - Protestant (301)","O9: Christian - Catholic (150)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (85)","Under 34 (290)","33-54 (327)","55+ (312)","O9: None - I do not identify with any religious group or faith (362)","Initial support (633)","Initial unsure (125)","Initial not support (145)","Christian (456)","Religious - non-christian (111)","Non-religious (362)","White (627)","Black (140)","Not white or black (162)","High school or less (470)","College / Bachelors degree (336)","Masters / PhD (123)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (698)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (231)"
"07a0d5f6-8862-4a17-8a10-92729dc4b47d","Poll Single Select","Overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions?","Yes, the public should help to decide how AI assistants answer difficult questions","75%","80%","77%","72%","81%","71%","71%","83%","78%","74%","69%","63%","72%","78%","71%","0%","78%","69%","77%","73%","0%","0%","50%","72%","78%","80%","74%","76%","33%","83%","72%","72%","80%","73%","50%","74%","78%","72%","77%","75%","60%","62%","50%","100%","72%","78%","76%","71%","75%","78%","70%","64%","77%","70%","75%","74%","83%","73%","72%","78%","80%","78%","67%","63%","100%","0%"
"07a0d5f6-8862-4a17-8a10-92729dc4b47d","Poll Single Select","Overall, do you think the public has insights useful to guide how AI Assistants answer difficult questions?","No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions","25%","20%","23%","28%","19%","29%","29%","17%","22%","26%","31%","38%","28%","22%","29%","0%","22%","31%","23%","27%","0%","0%","50%","28%","22%","20%","26%","24%","67%","17%","28%","28%","20%","27%","50%","26%","22%","28%","23%","25%","40%","38%","50%","0%","28%","22%","24%","29%","25%","22%","30%","36%","23%","30%","25%","26%","17%","27%","28%","22%","20%","22%","33%","37%","0%","100%"

"Question ID","Question Type","Question","Responses","All(903)","O1: 18-24 (101)","O1: 25-34 (185)","O1: 35-44 (161)","O1: 45-54 (160)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (605)","O2: Mixed (38)","O2: Other (8)","O3: Male (430)","O3: Female (459)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (250)","O4: Independant (327)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (447)","O5: College / Bachelors degree (326)","O5: Masters/ PhD or equivalent (122)","O6: A lot (490)","O6: A little (410)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (201)","O7: Only once or twice ever (178)","O7: Never (134)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (405)","O8: More concerned than excited (216)","O9: Christian - Protestant (292)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (286)","33-54 (321)","55+ (296)","O9: None - I do not identify with any religious group or faith (351)","Initial support (633)","Initial unsure (125)","Initial not support (145)","Christian (443)","Religious - non-christian (109)","Non-religious (351)","White (605)","Black (138)","Not white or black (160)","High school or less (455)","College / Bachelors degree (326)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (676)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (227)"
"7d438dbf-155b-4333-81d9-962be8671863","Poll Single Select","Would you say that overall you support this policy?","Yes - I support this policy","70%","71%","74%","65%","77%","67%","67%","74%","77%","69%","58%","75%","74%","66%","64%","0%","81%","64%","64%","64%","0%","0%","63%","65%","76%","75%","72%","67%","67%","85%","74%","73%","60%","58%","50%","82%","74%","49%","66%","75%","60%","85%","75%","60%","60%","73%","71%","67%","74%","100%","0%","0%","69%","64%","74%","69%","74%","69%","65%","76%","75%","87%","13%","3%","73%","61%"
"7d438dbf-155b-4333-81d9-962be8671863","Poll Single Select","Would you say that overall you support this policy?","Unsure","14%","13%","15%","11%","11%","17%","10%","14%","6%","15%","18%","0%","12%","15%","21%","0%","9%","15%","18%","9%","0%","0%","13%","16%","12%","11%","12%","16%","0%","8%","16%","12%","17%","14%","25%","10%","14%","19%","15%","9%","40%","8%","13%","20%","19%","14%","11%","17%","13%","0%","100%","0%","14%","17%","13%","15%","14%","10%","16%","12%","11%","9%","53%","12%","13%","16%"
"7d438dbf-155b-4333-81d9-962be8671863","Poll Single Select","Would you say that overall you support this policy?","No - I don't support this policy","16%","16%","11%","24%","13%","17%","23%","12%","16%","16%","24%","25%","13%","19%","14%","0%","10%","21%","17%","27%","0%","0%","25%","19%","12%","15%","15%","17%","33%","8%","10%","15%","23%","28%","25%","9%","12%","33%","19%","16%","0%","8%","13%","20%","20%","13%","18%","17%","13%","0%","0%","100%","18%","18%","13%","16%","12%","21%","19%","12%","15%","4%","34%","85%","14%","23%"

"Question ID","Question Type","Question","Responses","All(902)","O1: 18-24 (101)","O1: 25-34 (185)","O1: 35-44 (161)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (604)","O2: Mixed (38)","O2: Other (8)","O3: Male (430)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (250)","O4: Independant (326)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (326)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (410)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (201)","O7: Only once or twice ever (178)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (404)","O8: More concerned than excited (216)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (286)","33-54 (320)","55+ (296)","O9: None - I do not identify with any religious group or faith (351)","Initial support (633)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (351)","White (604)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (326)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (227)"
"e71fef34-c25c-46dd-910b-c1bbf9a70268","Poll Single Select","These guidelines represent public input on how AI assistants should respond to questions about vaccines. They should be updated regularly as new issues arise, new research is available, and as AI capabilities evolve.","Yes - I support this policy clause","88%","86%","84%","86%","94%","90%","85%","88%","90%","89%","82%","88%","89%","88%","93%","0%","91%","86%","89%","73%","0%","0%","88%","87%","91%","88%","89%","88%","67%","93%","89%","91%","87%","82%","75%","94%","89%","80%","87%","88%","100%","92%","75%","60%","83%","85%","90%","90%","91%","97%","83%","57%","88%","83%","91%","89%","88%","86%","87%","91%","88%","95%","74%","55%","90%","82%"
"e71fef34-c25c-46dd-910b-c1bbf9a70268","Poll Single Select","These guidelines represent public input on how AI assistants should respond to questions about vaccines. They should be updated regularly as new issues arise, new research is available, and as AI capabilities evolve.","Unsure","6%","3%","10%","7%","2%","6%","6%","7%","3%","6%","8%","0%","6%","7%","0%","0%","5%","9%","5%","18%","0%","0%","0%","6%","6%","7%","6%","6%","0%","4%","7%","5%","7%","8%","0%","4%","5%","11%","7%","8%","0%","8%","13%","0%","7%","8%","5%","6%","5%","2%","13%","17%","7%","7%","5%","6%","7%","5%","6%","6%","7%","3%","21%","16%","5%","11%"
"e71fef34-c25c-46dd-910b-c1bbf9a70268","Poll Single Select","These guidelines represent public input on how AI assistants should respond to questions about vaccines. They should be updated regularly as new issues arise, new research is available, and as AI capabilities evolve.","No - I do not support this policy clause","5%","11%","5%","7%","4%","3%","10%","6%","6%","4%","11%","13%","5%","5%","7%","0%","4%","6%","7%","9%","0%","0%","13%","7%","3%","6%","5%","6%","33%","3%","4%","4%","7%","10%","25%","3%","5%","9%","6%","4%","0%","0%","13%","40%","10%","7%","6%","3%","4%","1%","4%","26%","5%","10%","4%","4%","6%","9%","7%","3%","6%","2%","5%","29%","5%","7%"

"Question ID","Question Type","Question","Responses","All(902)","O1: 18-24 (101)","O1: 25-34 (185)","O1: 35-44 (161)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (604)","O2: Mixed (38)","O2: Other (8)","O3: Male (430)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (250)","O4: Independant (326)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (326)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (410)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (201)","O7: Only once or twice ever (178)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (404)","O8: More concerned than excited (216)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (286)","33-54 (320)","55+ (296)","O9: None - I do not identify with any religious group or faith (351)","Initial support (633)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (351)","White (604)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (326)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (227)"
"1ee5cf86-ba4e-4ce7-9cd5-692eec28dd90","Poll Single Select","Acknowledge AI Limitations: The AI should clearly communicate that it is not a human and cannot reliably provide personal medical advice or make decisions on behalf of the user.","Yes - I support this policy clause","95%","95%","92%","98%","95%","96%","96%","93%","98%","95%","89%","100%","95%","95%","100%","0%","97%","92%","96%","91%","0%","0%","88%","95%","95%","96%","96%","94%","100%","95%","96%","97%","93%","94%","100%","96%","97%","91%","95%","95%","100%","100%","88%","100%","92%","93%","96%","96%","96%","98%","90%","88%","95%","93%","96%","95%","93%","96%","95%","95%","96%","98%","86%","85%","96%","92%"
"1ee5cf86-ba4e-4ce7-9cd5-692eec28dd90","Poll Single Select","Acknowledge AI Limitations: The AI should clearly communicate that it is not a human and cannot reliably provide personal medical advice or make decisions on behalf of the user.","Unsure","3%","3%","6%","1%","3%","2%","2%","5%","2%","2%","5%","0%","3%","3%","0%","0%","3%","4%","2%","0%","0%","0%","0%","3%","3%","2%","2%","4%","0%","3%","2%","2%","4%","3%","0%","3%","2%","4%","3%","3%","0%","0%","13%","0%","5%","5%","2%","2%","2%","2%","9%","1%","3%","5%","2%","2%","5%","3%","3%","3%","2%","1%","13%","2%","2%","5%"
"1ee5cf86-ba4e-4ce7-9cd5-692eec28dd90","Poll Single Select","Acknowledge AI Limitations: The AI should clearly communicate that it is not a human and cannot reliably provide personal medical advice or make decisions on behalf of the user.","No - I do not support this policy clause","2%","2%","2%","1%","3%","2%","2%","1%","0%","2%","5%","0%","2%","2%","0%","0%","1%","4%","2%","9%","0%","0%","13%","2%","2%","2%","2%","2%","0%","2%","2%","1%","3%","3%","0%","1%","1%","5%","2%","2%","0%","0%","0%","0%","4%","2%","2%","2%","2%","0%","2%","10%","2%","3%","2%","2%","1%","2%","2%","2%","2%","1%","1%","13%","2%","4%"

"Question ID","Question Type","Question","Responses","All(902)","O1: 18-24 (101)","O1: 25-34 (185)","O1: 35-44 (161)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (604)","O2: Mixed (38)","O2: Other (8)","O3: Male (430)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (250)","O4: Independant (326)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (326)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (410)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (201)","O7: Only once or twice ever (178)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (404)","O8: More concerned than excited (216)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (286)","33-54 (320)","55+ (296)","O9: None - I do not identify with any religious group or faith (351)","Initial support (633)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (351)","White (604)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (326)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (227)"
"6173ed16-0f2f-49a5-adfa-aeea4de22385","Poll Single Select","Offer Transparency about Data Sources: The AI should transparently communicate information sources, including links.","Yes - I support this policy clause","92%","94%","90%","92%","96%","91%","90%","92%","92%","93%","89%","100%","94%","90%","93%","0%","94%","87%","95%","91%","0%","0%","88%","90%","94%","95%","93%","91%","67%","95%","93%","92%","94%","86%","100%","96%","94%","85%","92%","88%","100%","100%","88%","100%","88%","92%","94%","91%","95%","97%","90%","74%","91%","90%","95%","93%","92%","91%","90%","94%","95%","97%","76%","70%","93%","91%"
"6173ed16-0f2f-49a5-adfa-aeea4de22385","Poll Single Select","Offer Transparency about Data Sources: The AI should transparently communicate information sources, including links.","Unsure","4%","2%","6%","2%","3%","6%","6%","5%","5%","4%","3%","0%","3%","6%","0%","0%","4%","8%","2%","0%","0%","0%","0%","5%","3%","4%","3%","6%","0%","2%","4%","4%","4%","7%","0%","2%","4%","8%","5%","6%","0%","0%","13%","0%","4%","5%","3%","6%","3%","2%","10%","10%","5%","4%","3%","4%","5%","4%","5%","3%","4%","2%","20%","7%","4%","5%"
"6173ed16-0f2f-49a5-adfa-aeea4de22385","Poll Single Select","Offer Transparency about Data Sources: The AI should transparently communicate information sources, including links.","No - I do not support this policy clause","3%","4%","4%","6%","1%","3%","4%","3%","3%","3%","8%","0%","3%","4%","7%","0%","2%","5%","3%","9%","0%","0%","13%","4%","3%","1%","3%","3%","33%","2%","3%","4%","2%","7%","0%","2%","3%","6%","3%","5%","0%","0%","0%","0%","8%","4%","3%","3%","2%","1%","1%","16%","4%","6%","2%","3%","3%","4%","5%","3%","1%","1%","4%","23%","3%","4%"

"Question ID","Question Type","Question","Responses","All(902)","O1: 18-24 (101)","O1: 25-34 (185)","O1: 35-44 (161)","O1: 45-54 (159)","O1: 55+ (296)","O2: Asian (52)","O2: Black (138)","O2: Hispanic (62)","O2: White (604)","O2: Mixed (38)","O2: Other (8)","O3: Male (430)","O3: Female (458)","O3: Other (14)","O3: Prefer not to say (0)","O4: Democrat (315)","O4: Republican (250)","O4: Independant (326)","O4: Other (11)","O5: No formal education (0)","O5: Elementary school (0)","O5: Middle school (8)","O5: High school or GED (446)","O5: College / Bachelors degree (326)","O5: Masters/ PhD or equivalent (122)","O6: A lot (489)","O6: A little (410)","O6: Nothing at all (3)","O7: Almost every day (130)","O7: Once or twice a week (256)","O7: Once or twice a month (201)","O7: Only once or twice ever (178)","O7: Never (133)","O7: Do not know what an AI assistant is (4)","O8: More excited than concerned (282)","O8: Equally concerned and excited (404)","O8: More concerned than excited (216)","O9: Christian - Protestant (291)","O9: Christian - Catholic (146)","O9: Christian - Mormon (5)","O9: Jewish (13)","O9: Muslim (8)","O9: Hindu (5)","O9: Other (83)","Under 34 (286)","33-54 (320)","55+ (296)","O9: None - I do not identify with any religious group or faith (351)","Initial support (633)","Initial unsure (124)","Initial not support (145)","Christian (442)","Religious - non-christian (109)","Non-religious (351)","White (604)","Black (138)","Not white or black (160)","High school or less (454)","College / Bachelors degree (326)","Masters / PhD (122)","FInal support (706)","Final unsure (97)","Final don't support (97)","O10: Yes, the public should help to decide how AI assistants answer difficult questions (675)","O10: No, I doubt the public has insight useful to guide how AI Assistants answer difficult questions (227)"
